alpha2;year;p2;nhweal992j;thweal992j;ahweal992j;ohweal992j;bhweal992j;shweal992j
"FR";1912;"p99.994";269.1138;2.73e+07;2.91e+07;6.02e+07;2.202598;.0797061
"FR";1913;"p99.994";270.0781;2.83e+07;3.02e+07;6.24e+07;2.208463;.0819588
"FR";1914;"p99.994";271.3237;2.65e+07;2.83e+07;5.85e+07;2.208463;.0819631
"FR";1915;"p99.994";270.2248;2.51e+07;2.69e+07;5.55e+07;2.208463;.0811192
"FR";1916;"p99.994";268.0585;2.36e+07;2.53e+07;5.22e+07;2.208463;.0807571
"FR";1917;"p99.994";267.2574;2.18e+07;2.33e+07;4.82e+07;2.208464;.0803448
"FR";1918;"p99.994";267.4209;1.97e+07;2.11e+07;4.35e+07;2.208463;.0793262
"FR";1919;"p99.994";265.7469;1.81e+07;1.94e+07;4.00e+07;2.208463;.0781138
"FR";1920;"p99.994";271.9401;1.62e+07;1.73e+07;3.57e+07;2.208463;.0757962
"FR";1921;"p99.994";274.463;1.46e+07;1.56e+07;3.23e+07;2.208464;.0742002
"FR";1922;"p99.994";276.3268;1.35e+07;1.45e+07;2.99e+07;2.208463;.072794
"FR";1923;"p99.994";278.8301;1.27e+07;1.35e+07;2.80e+07;2.208463;.0716994
"FR";1924;"p99.994";282.232;1.20e+07;1.28e+07;2.65e+07;2.208463;.0712423
"FR";1925;"p99.994";285.562;8209470;8624119;1.94e+07;2.361651;.054249
"FR";1926;"p99.994";287.3776;1.01e+07;1.11e+07;2.47e+07;2.435158;.0667591
"FR";1927;"p99.994";289.4883;1.42e+07;1.51e+07;2.92e+07;2.053003;.0726507
"FR";1929;"p99.994";292.8887;1.55e+07;1.61e+07;3.18e+07;2.050477;.0654738
"FR";1930;"p99.994";294.542;1.57e+07;1.68e+07;3.52e+07;2.248054;.0739122
"FR";1931;"p99.994";297.4488;1.26e+07;1.34e+07;2.86e+07;2.257599;.0635401
"FR";1932;"p99.994";297.6632;1.16e+07;1.19e+07;3.12e+07;2.680937;.0673587
"FR";1933;"p99.994";298.3938;1.29e+07;1.30e+07;2.31e+07;1.786497;.0494149
"FR";1935;"p99.994";299.4952;1.21e+07;1.26e+07;2.86e+07;2.363604;.0601425
"FR";1936;"p99.994";297.4366;1.15e+07;1.20e+07;3.29e+07;2.872472;.0678758
"FR";1937;"p99.994";295.3654;1.30e+07;1.38e+07;3.18e+07;2.439151;.0641512
"FR";1938;"p99.994";293.6856;1.11e+07;1.15e+07;2.52e+07;2.269013;.049533
"FR";1939;"p99.994";279.9055;1.23e+07;1.27e+07;2.33e+07;1.892661;.0429665
"FR";1940;"p99.994";279.3824;5037259;5342153;1.74e+07;3.449111;.047083
"FR";1941;"p99.994";260.8106;7220828;7533714;1.21e+07;1.673161;.0304027
"FR";1942;"p99.994";263.2965;4995311;5048382;1.13e+07;2.263411;.0301861
"FR";1943;"p99.994";262.9149;6604201;6953092;1.06e+07;1.608136;.0297436
"FR";1944;"p99.994";260.9555;6485774;6871380;1.12e+07;1.731537;.0364121
"FR";1945;"p99.994";262.1591;5486455;5827453;9238554;1.683884;.0340898
"FR";1946;"p99.994";291.5475;3181961;3288566;5816793;1.828053;.0240251
"FR";1947;"p99.994";293.6424;3694481;3833266;5817524;1.574652;.02359
"FR";1948;"p99.994";296.1399;3767223;3924300;5868636;1.557815;.0234778
"FR";1949;"p99.994";298.357;3510637;3695155;6556891;1.867721;.0257675
"FR";1950;"p99.994";299.8445;4430680;4629012;8880379;2.004293;.0318711
"FR";1951;"p99.994";302.141;4322333;4452443;9516969;2.201813;.0312939
"FR";1952;"p99.994";303.8152;4456018;4643602;7704759;1.729068;.0234958
"FR";1953;"p99.994";305.7335;5149768;5398291;9695604;1.882726;.0278021
"FR";1954;"p99.994";306.9442;5279037;5510346;9434375;1.787139;.0255203
"FR";1955;"p99.994";308.8007;5544134;5765291;9411873;1.697627;.0233656
"FR";1956;"p99.994";310.7349;6377004;6643852;1.11e+07;1.741005;.0252067
"FR";1957;"p99.994";312.7162;6757877;7095464;1.53e+07;2.262936;.032175
"FR";1958;"p99.994";315.0362;6512773;6781391;1.16e+07;1.77544;.0225363
"FR";1959;"p99.994";317.1264;8972232;9400260;1.79e+07;1.995982;.0324952
"FR";1960;"p99.994";319.0691;7960435;8246581;1.25e+07;1.565084;.0212144
"FR";1962;"p99.994";321.886;1.07e+07;1.12e+07;1.99e+07;1.858161;.0293024
"FR";1964;"p99.994";330.5952;1.10e+07;1.15e+07;2.17e+07;1.978216;.0282569
"FR";1965;"p99.994";332.8709;1.15e+07;1.20e+07;2.27e+07;1.978216;.0276594
"FR";1966;"p99.994";334.5441;1.17e+07;1.23e+07;2.32e+07;1.978216;.0264666
"FR";1967;"p99.994";338.5037;1.20e+07;1.25e+07;2.37e+07;1.978214;.0253532
"FR";1968;"p99.994";342.5713;1.12e+07;1.17e+07;2.22e+07;1.978216;.0223198
"FR";1969;"p99.994";347.0807;1.08e+07;1.13e+07;2.14e+07;1.978216;.020255
"FR";1970;"p99.994";346.4196;9603620;9703878;1.52e+07;1.587763;.0141331
"FR";1971;"p99.994";356.7494;9112921;9568952;2.04e+07;2.235586;.0184609
"FR";1972;"p99.994";361.0123;9399410;9873536;2.13e+07;2.266208;.0185673
"FR";1973;"p99.994";365.1505;9798218;1.03e+07;2.25e+07;2.298664;.018818
"FR";1974;"p99.994";369.1452;9414841;9897517;2.20e+07;2.333136;.0179211
"FR";1975;"p99.994";379.1773;1.00e+07;1.01e+07;1.42e+07;1.418809;.0115411
"FR";1976;"p99.994";375.9104;9262038;9744063;2.21e+07;2.389663;.0175079
"FR";1977;"p99.994";379.5174;9476849;9973315;2.28e+07;2.409518;.0175777
"FR";1978;"p99.994";383.3074;1.03e+07;1.08e+07;2.49e+07;2.429391;.018034
"FR";1979;"p99.994";276.1962;1.00e+07;1.15e+07;2.52e+07;2.523655;.0172752
"FR";1980;"p99.994";390.5546;1.08e+07;1.13e+07;2.54e+07;2.354129;.0171233
"FR";1981;"p99.994";394.2799;9909998;1.04e+07;2.24e+07;2.259284;.0151362
"FR";1982;"p99.994";398.2495;8950972;9383270;1.94e+07;2.164746;.0133244
"FR";1983;"p99.994";402.0152;8408058;8798592;1.74e+07;2.07053;.0119714
"FR";1984;"p99.994";379.0165;8731121;8736670;1.34e+07;1.532375;.0092222
"FR";1985;"p99.994";409.9756;8539692;8939347;1.78e+07;2.084975;.0122259
"FR";1986;"p99.994";413.828;9740203;1.02e+07;2.14e+07;2.193185;.0143742
"FR";1987;"p99.994";417.7257;1.06e+07;1.12e+07;2.45e+07;2.30132;.0159721
"FR";1988;"p99.994";418.973;1.27e+07;1.33e+07;2.66e+07;2.093587;.0169659
"FR";1989;"p99.994";425.6805;1.38e+07;1.46e+07;3.56e+07;2.573787;.0213317
"FR";1990;"p99.994";425.5057;1.63e+07;1.72e+07;3.45e+07;2.119094;.0201733
"FR";1991;"p99.994";429.4534;1.77e+07;1.87e+07;3.73e+07;2.106665;.0219625
"FR";1992;"p99.994";438.5249;1.69e+07;1.78e+07;3.55e+07;2.100639;.0212723
"FR";1993;"p99.994";438.3259;1.98e+07;2.08e+07;4.01e+07;2.028329;.0241386
"FR";1994;"p99.994";442.6149;2.00e+07;2.12e+07;4.06e+07;2.02847;.0245361
"FR";1995;"p99.994";446.8008;2.05e+07;2.15e+07;4.10e+07;1.996957;.0245219
"FR";1996;"p99.994";450.5445;2.71e+07;2.87e+07;5.32e+07;1.958197;.0309435
"FR";1997;"p99.994";455.3524;3.02e+07;3.20e+07;6.22e+07;2.059347;.0350497
"FR";1998;"p99.994";458.459;3.22e+07;3.38e+07;6.56e+07;2.039338;.0354944
"FR";1999;"p99.994";458.8157;3.67e+07;3.86e+07;7.52e+07;2.046092;.0370829
"FR";2000;"p99.994";463.1149;4.05e+07;4.23e+07;8.16e+07;2.013059;.0373901
"FR";2001;"p99.994";467.433;3.68e+07;3.88e+07;8.58e+07;2.329384;.0382618
"FR";2002;"p99.994";471.2093;3.47e+07;3.66e+07;7.99e+07;2.305022;.0347973
"FR";2003;"p99.994";475.0676;3.60e+07;3.78e+07;8.09e+07;2.245754;.0329027
"FR";2004;"p99.994";479.7962;3.78e+07;3.94e+07;8.35e+07;2.211332;.0307896
"FR";2005;"p99.994";417.5466;3.64e+07;3.81e+07;7.66e+07;2.101749;.0254665
"FR";2006;"p99.994";486.6121;3.66e+07;3.87e+07;8.11e+07;2.216572;.0246989
"FR";2007;"p99.994";491.1715;3.73e+07;3.93e+07;8.14e+07;2.182275;.0236766
"FR";2008;"p99.994";489.928;3.59e+07;3.79e+07;7.47e+07;2.081191;.0225289
"FR";2009;"p99.994";495.6848;3.02e+07;3.23e+07;6.82e+07;2.261109;.0213321
"FR";2010;"p99.994";495.2538;4.08e+07;4.31e+07;9.69e+07;2.372953;.0293035
"FR";2011;"p99.994";503.092;3.35e+07;3.61e+07;8.86e+07;2.647929;.0262217
"FR";2012;"p99.994";522.2926;3.45e+07;3.55e+07;6.81e+07;1.976547;.0203491
"FR";2013;"p99.994";513.1799;3.39e+07;3.55e+07;7.06e+07;2.082016;.0210514
"FR";2014;"p99.994";517.215;3.47e+07;3.63e+07;7.22e+07;2.082016;.0216793
"FR";1807;"p99.995";177.8988;7089809;7486416;1.35e+07;1.908086;.035834
"FR";1817;"p99.995";186.7636;1.04e+07;1.10e+07;1.94e+07;1.871958;.0454214
"FR";1827;"p99.995";199.0301;8415494;8874896;1.64e+07;1.947288;.0383722
"FR";1837;"p99.995";212.0049;8719260;9204184;1.67e+07;1.917798;.0368869
"FR";1847;"p99.995";225.2652;1.12e+07;1.18e+07;1.93e+07;1.72191;.0393037
"FR";1857;"p99.995";236.8158;1.31e+07;1.37e+07;2.27e+07;1.734542;.0417525
"FR";1867;"p99.995";239.6463;1.38e+07;1.45e+07;2.35e+07;1.706422;.0390703
"FR";1877;"p99.995";243.6674;1.25e+07;1.31e+07;2.15e+07;1.713299;.0349375
"FR";1887;"p99.995";252.1624;1.50e+07;1.59e+07;3.01e+07;2.005358;.0419036
"FR";1902;"p99.995";261.4889;2.53e+07;2.68e+07;4.72e+07;1.863121;.0543929
"FR";1903;"p99.995";262.3338;2.22e+07;2.49e+07;5.34e+07;2.402712;.0613059
"FR";1904;"p99.995";263.2571;3.42e+07;3.62e+07;6.60e+07;1.929354;.0758235
"FR";1905;"p99.995";264.1316;3.31e+07;3.52e+07;6.47e+07;1.954464;.0741204
"FR";1907;"p99.995";265.5606;2.95e+07;3.15e+07;5.12e+07;1.739305;.0580981
"FR";1909;"p99.995";266.8885;3.13e+07;3.27e+07;5.24e+07;1.67598;.0587757
"FR";1910;"p99.995";267.5961;2.91e+07;3.10e+07;5.50e+07;1.893103;.061334
"FR";1911;"p99.995";268.3757;2.86e+07;3.04e+07;5.75e+07;2.007181;.0636033
"FR";1912;"p99.995";269.1138;3.12e+07;3.42e+07;6.65e+07;2.131893;.0732925
"FR";1913;"p99.995";270.0781;3.25e+07;3.55e+07;6.88e+07;2.118727;.0753448
"FR";1914;"p99.995";271.3237;3.04e+07;3.33e+07;6.45e+07;2.118726;.0753487
"FR";1915;"p99.995";270.2248;2.89e+07;3.16e+07;6.13e+07;2.118727;.074573
"FR";1916;"p99.995";268.0585;2.72e+07;2.97e+07;5.76e+07;2.118727;.0742401
"FR";1917;"p99.995";267.2574;2.51e+07;2.75e+07;5.32e+07;2.118727;.0738611
"FR";1918;"p99.995";267.4209;2.27e+07;2.48e+07;4.80e+07;2.118727;.0729247
"FR";1919;"p99.995";265.7469;2.08e+07;2.28e+07;4.41e+07;2.118727;.0718101
"FR";1920;"p99.995";271.9401;1.86e+07;2.04e+07;3.94e+07;2.118727;.0696795
"FR";1921;"p99.995";274.463;1.68e+07;1.84e+07;3.56e+07;2.118727;.0682123
"FR";1922;"p99.995";276.3268;1.56e+07;1.70e+07;3.30e+07;2.118727;.0669196
"FR";1923;"p99.995";278.8301;1.46e+07;1.59e+07;3.08e+07;2.118727;.0659134
"FR";1924;"p99.995";282.232;1.38e+07;1.51e+07;2.92e+07;2.118727;.0654932
"FR";1925;"p99.995";285.562;9097471;9716413;2.15e+07;2.367764;.0502272
"FR";1926;"p99.995";287.3776;1.20e+07;1.30e+07;2.74e+07;2.27409;.0617653
"FR";1927;"p99.995";289.4883;1.61e+07;1.72e+07;3.20e+07;1.989353;.06638
"FR";1929;"p99.995";292.8887;1.68e+07;1.78e+07;3.50e+07;2.0793;.0599468
"FR";1930;"p99.995";294.542;1.80e+07;1.97e+07;3.89e+07;2.155878;.0680437
"FR";1931;"p99.995";297.4488;1.43e+07;1.54e+07;3.16e+07;2.213225;.058566
"FR";1932;"p99.995";297.6632;1.23e+07;1.28e+07;3.51e+07;2.85624;.0630666
"FR";1933;"p99.995";298.3938;1.30e+07;1.30e+07;2.51e+07;1.933764;.0447938
"FR";1935;"p99.995";299.4952;1.30e+07;1.36e+07;3.19e+07;2.445874;.0557497
"FR";1936;"p99.995";297.4366;1.26e+07;1.32e+07;3.71e+07;2.944873;.0637405
"FR";1937;"p99.995";295.3654;1.46e+07;1.56e+07;3.54e+07;2.429941;.0595222
"FR";1938;"p99.995";293.6856;1.19e+07;1.23e+07;2.80e+07;2.352575;.0457685
"FR";1939;"p99.995";279.9055;1.32e+07;1.37e+07;2.55e+07;1.929391;.039055
"FR";1940;"p99.995";279.3824;5806993;6593341;1.98e+07;3.406315;.0446701
"FR";1941;"p99.995";260.8106;7872002;8273998;1.30e+07;1.650303;.027243
"FR";1942;"p99.995";263.2965;5119390;5254011;1.26e+07;2.453038;.0279397
"FR";1943;"p99.995";262.9149;7332495;7782757;1.14e+07;1.548439;.0264982
"FR";1944;"p99.995";260.9555;7284279;7755630;1.21e+07;1.661407;.032699
"FR";1945;"p99.995";262.1591;6186571;6582591;9920774;1.603598;.030506
"FR";1946;"p99.995";291.5475;3413041;3587950;6322438;1.852436;.0217613
"FR";1947;"p99.995";293.6424;3981218;4154859;6214375;1.560923;.0209993
"FR";1948;"p99.995";296.1399;4097278;4306768;6257503;1.527234;.0208613
"FR";1949;"p99.995";298.357;3908105;4180480;7129239;1.824219;.0233472
"FR";1950;"p99.995";299.8445;4840410;5085942;9730653;2.010295;.0291022
"FR";1951;"p99.995";302.141;4592092;4759278;1.05e+07;2.293045;.0288538
"FR";1952;"p99.995";303.8152;4847355;5091998;8316991;1.715779;.0211357
"FR";1953;"p99.995";305.7335;5668794;5995130;1.06e+07;1.86196;.0252222
"FR";1954;"p99.995";306.9442;5761984;6065097;1.02e+07;1.773552;.023036
"FR";1955;"p99.995";308.8007;6005649;6294450;1.01e+07;1.688609;.0209801
"FR";1956;"p99.995";310.7349;6933947;7282984;1.20e+07;1.729766;.0226927
"FR";1957;"p99.995";312.7162;7466824;7925318;1.69e+07;2.267641;.0296869
"FR";1958;"p99.995";315.0362;7074110;7428066;1.25e+07;1.769744;.0203335
"FR";1959;"p99.995";317.1264;9868393;1.04e+07;1.96e+07;1.987156;.0296524
"FR";1960;"p99.995";319.0691;8556106;8924362;1.33e+07;1.554584;.0188741
"FR";1962;"p99.995";321.886;1.17e+07;1.23e+07;2.16e+07;1.849826;.0265579
"FR";1964;"p99.995";330.5952;1.20e+07;1.27e+07;2.37e+07;1.975168;.0257671
"FR";1965;"p99.995";332.8709;1.26e+07;1.33e+07;2.48e+07;1.975167;.0252224
"FR";1966;"p99.995";334.5441;1.29e+07;1.36e+07;2.54e+07;1.975167;.0241346
"FR";1967;"p99.995";338.5037;1.31e+07;1.39e+07;2.59e+07;1.975168;.0231193
"FR";1968;"p99.995";342.5713;1.23e+07;1.30e+07;2.43e+07;1.975168;.0203532
"FR";1969;"p99.995";347.0807;1.18e+07;1.25e+07;2.34e+07;1.975169;.0184703
"FR";1970;"p99.995";360.6328;9755862;9906131;1.63e+07;1.67413;.0126618
"FR";1971;"p99.995";356.7494;1.01e+07;1.07e+07;2.25e+07;2.237633;.0170157
"FR";1972;"p99.995";361.0123;1.04e+07;1.10e+07;2.36e+07;2.269037;.0171329
"FR";1973;"p99.995";365.1505;1.08e+07;1.15e+07;2.50e+07;2.302342;.0173842
"FR";1974;"p99.995";369.1452;1.04e+07;1.11e+07;2.44e+07;2.337733;.0165753
"FR";1975;"p99.995";372.2024;1.17e+07;1.23e+07;1.51e+07;1.291488;.0101632
"FR";1976;"p99.995";375.9104;1.03e+07;1.09e+07;2.46e+07;2.395223;.0162233
"FR";1977;"p99.995";379.5174;1.05e+07;1.12e+07;2.54e+07;2.415037;.0162982
"FR";1978;"p99.995";383.3074;1.14e+07;1.21e+07;2.77e+07;2.434871;.0167316
"FR";1979;"p99.995";486.1384;1.34e+07;1.35e+07;2.71e+07;2.027668;.016342
"FR";1980;"p99.995";390.5546;1.20e+07;1.27e+07;2.82e+07;2.358949;.0158485
"FR";1981;"p99.995";394.2799;1.10e+07;1.16e+07;2.48e+07;2.263469;.0139638
"FR";1982;"p99.995";398.2495;9858158;1.04e+07;2.14e+07;2.16828;.012249
"FR";1983;"p99.995";402.0152;9227017;9752927;1.91e+07;2.073395;.010963
"FR";1984;"p99.995";401.2029;8758860;8803195;1.42e+07;1.623571;.0082984
"FR";1985;"p99.995";409.9756;9377876;9916393;1.96e+07;2.087699;.0112028
"FR";1986;"p99.995";413.828;1.07e+07;1.14e+07;2.36e+07;2.196422;.0132284
"FR";1987;"p99.995";417.7257;1.18e+07;1.25e+07;2.71e+07;2.30504;.0147565
"FR";1988;"p99.995";423.1026;1.40e+07;1.49e+07;2.93e+07;2.092046;.0155624
"FR";1989;"p99.995";425.6805;1.54e+07;1.65e+07;3.97e+07;2.578815;.0198742
"FR";1990;"p99.995";429.5959;1.81e+07;1.92e+07;3.79e+07;2.090493;.0185164
"FR";1991;"p99.995";433.5091;1.97e+07;2.10e+07;4.09e+07;2.074649;.0201435
"FR";1992;"p99.995";438.63;1.87e+07;2.00e+07;3.91e+07;2.095869;.019503
"FR";1993;"p99.995";446.6087;2.21e+07;2.37e+07;4.39e+07;1.989296;.0220723
"FR";1994;"p99.995";450.9682;2.24e+07;2.41e+07;4.45e+07;1.988835;.0224224
"FR";1995;"p99.995";455.0455;2.26e+07;2.42e+07;4.48e+07;1.981286;.0223929
"FR";1996;"p99.995";454.6688;3.06e+07;3.23e+07;5.80e+07;1.89868;.028177
"FR";1997;"p99.995";454.4162;3.38e+07;3.58e+07;6.82e+07;2.019275;.032045
"FR";1998;"p99.995";454.4195;3.59e+07;3.85e+07;7.19e+07;2.000629;.032437
"FR";1999;"p99.995";458.3585;4.07e+07;4.30e+07;8.24e+07;2.024322;.0339136
"FR";2000;"p99.995";463.0531;4.40e+07;4.68e+07;8.94e+07;2.03199;.0341646
"FR";2001;"p99.995";466.433;4.10e+07;4.36e+07;9.52e+07;2.324551;.0353796
"FR";2002;"p99.995";475.2367;3.87e+07;4.11e+07;8.85e+07;2.290143;.0321526
"FR";2003;"p99.995";476.0224;3.96e+07;4.21e+07;8.94e+07;2.260301;.030346
"FR";2004;"p99.995";482.7774;4.17e+07;4.44e+07;9.23e+07;2.214734;.028377
"FR";2005;"p99.995";548.6751;4.02e+07;4.23e+07;8.31e+07;2.067744;.0236487
"FR";2006;"p99.995";487.5285;4.10e+07;4.40e+07;8.96e+07;2.186463;.0227416
"FR";2007;"p99.995";492.5034;4.12e+07;4.43e+07;8.98e+07;2.180723;.0217785
"FR";2008;"p99.995";500.9569;3.99e+07;4.19e+07;8.20e+07;2.057822;.0206469
"FR";2009;"p99.995";463.4123;3.38e+07;3.67e+07;7.53e+07;2.227601;.0196573
"FR";2010;"p99.995";439.1488;4.50e+07;5.03e+07;1.08e+08;2.390609;.0271566
"FR";2011;"p99.995";504.7396;3.89e+07;4.10e+07;9.91e+07;2.548075;.0244513
"FR";2012;"p99.995";508.2691;3.71e+07;3.98e+07;7.48e+07;2.014314;.0185426
"FR";2013;"p99.995";513.1799;3.73e+07;3.95e+07;7.76e+07;2.07981;.0192854
"FR";2014;"p99.995";517.215;3.82e+07;4.04e+07;7.94e+07;2.07981;.0198606
"FR";1807;"p99.996";177.8988;7928021;8491663;1.50e+07;1.896861;.0318678
"FR";1817;"p99.996";186.7636;1.16e+07;1.24e+07;2.15e+07;1.852508;.0402916
"FR";1827;"p99.996";199.0301;9387863;1.00e+07;1.83e+07;1.945652;.0342159
"FR";1837;"p99.996";212.0049;9744527;1.04e+07;1.86e+07;1.908884;.0328262
"FR";1847;"p99.996";225.2652;1.24e+07;1.32e+07;2.12e+07;1.713578;.0345154
"FR";1857;"p99.996";236.8158;1.44e+07;1.53e+07;2.50e+07;1.729349;.0367051
"FR";1867;"p99.996";239.6463;1.52e+07;1.62e+07;2.58e+07;1.694366;.034265
"FR";1877;"p99.996";243.6674;1.38e+07;1.47e+07;2.35e+07;1.70288;.0306586
"FR";1887;"p99.996";252.1624;1.69e+07;1.81e+07;3.37e+07;1.993819;.0374786
"FR";1902;"p99.996";261.4889;2.85e+07;3.06e+07;5.23e+07;1.832274;.0482039
"FR";1903;"p99.996";262.3338;2.86e+07;3.41e+07;6.05e+07;2.112957;.0555864
"FR";1904;"p99.996";263.2571;3.83e+07;4.09e+07;7.35e+07;1.916211;.0675034
"FR";1905;"p99.996";264.1316;3.74e+07;4.01e+07;7.21e+07;1.926887;.0660599
"FR";1907;"p99.996";265.5606;3.37e+07;3.60e+07;5.62e+07;1.667238;.0509508
"FR";1909;"p99.996";266.8885;3.43e+07;3.65e+07;5.73e+07;1.671634;.0514456
"FR";1910;"p99.996";267.5961;3.30e+07;3.52e+07;6.11e+07;1.852014;.0544327
"FR";1911;"p99.996";268.3757;3.25e+07;3.52e+07;6.42e+07;1.976152;.0568648
"FR";1912;"p99.996";269.1138;3.78e+07;4.22e+07;7.45e+07;1.973768;.0657503
"FR";1913;"p99.996";270.0781;3.91e+07;4.34e+07;7.72e+07;1.97538;.0675625
"FR";1914;"p99.996";271.3237;3.66e+07;4.06e+07;7.23e+07;1.97538;.0675661
"FR";1915;"p99.996";270.2248;3.48e+07;3.86e+07;6.87e+07;1.97538;.0668704
"FR";1916;"p99.996";268.0585;3.27e+07;3.63e+07;6.46e+07;1.97538;.0665719
"FR";1917;"p99.996";267.2574;3.02e+07;3.35e+07;5.96e+07;1.97538;.066232
"FR";1918;"p99.996";267.4209;2.72e+07;3.02e+07;5.38e+07;1.97538;.0653924
"FR";1919;"p99.996";265.7469;2.50e+07;2.78e+07;4.95e+07;1.97538;.0643929
"FR";1920;"p99.996";271.9401;2.24e+07;2.48e+07;4.42e+07;1.97538;.0624824
"FR";1921;"p99.996";274.463;2.02e+07;2.24e+07;3.99e+07;1.97538;.0611668
"FR";1922;"p99.996";276.3268;1.87e+07;2.08e+07;3.70e+07;1.97538;.0600075
"FR";1923;"p99.996";278.8301;1.75e+07;1.94e+07;3.46e+07;1.97538;.0591052
"FR";1924;"p99.996";282.232;1.66e+07;1.84e+07;3.28e+07;1.97538;.0587284
"FR";1925;"p99.996";285.562;1.04e+07;1.13e+07;2.45e+07;2.350381;.0456959
"FR";1926;"p99.996";287.3776;1.39e+07;1.49e+07;3.10e+07;2.225271;.0559045
"FR";1927;"p99.996";289.4883;1.85e+07;2.01e+07;3.57e+07;1.926063;.0592253
"FR";1929;"p99.996";292.8887;1.90e+07;2.09e+07;3.92e+07;2.064767;.0538409
"FR";1930;"p99.996";294.542;2.17e+07;2.44e+07;4.37e+07;2.013628;.0611407
"FR";1931;"p99.996";297.4488;1.66e+07;1.83e+07;3.56e+07;2.142906;.0528652
"FR";1932;"p99.996";297.6632;1.35e+07;1.48e+07;4.06e+07;3.002499;.0584551
"FR";1933;"p99.996";298.3938;1.31e+07;1.31e+07;2.81e+07;2.152717;.0401464
"FR";1935;"p99.996";299.4952;1.43e+07;1.51e+07;3.64e+07;2.554431;.0509879
"FR";1936;"p99.996";297.4366;1.37e+07;1.44e+07;4.31e+07;3.142594;.0592215
"FR";1937;"p99.996";295.3654;1.67e+07;1.82e+07;4.04e+07;2.419605;.054289
"FR";1938;"p99.996";293.6856;1.27e+07;1.33e+07;3.19e+07;2.501936;.0417428
"FR";1939;"p99.996";279.9055;1.43e+07;1.51e+07;2.84e+07;1.980851;.0348422
"FR";1940;"p99.996";279.3824;7541940;8877745;2.31e+07;3.059853;.0416922
"FR";1941;"p99.996";260.8106;8716272;9265535;1.42e+07;1.62575;.0237729
"FR";1942;"p99.996";263.2965;5441295;5814781;1.44e+07;2.643501;.0256019
"FR";1943;"p99.996";262.9149;8274821;8867756;1.22e+07;1.479997;.0228654
"FR";1944;"p99.996";260.9555;8257937;8824713;1.32e+07;1.597103;.028508
"FR";1945;"p99.996";262.1591;6997790;7457951;1.08e+07;1.53696;.0264577
"FR";1946;"p99.996";291.5475;3797806;4107247;7006061;1.844765;.0192914
"FR";1947;"p99.996";293.6424;4347038;4599923;6729255;1.548009;.0181913
"FR";1948;"p99.996";296.1399;4534364;4808491;6745187;1.487571;.0179897
"FR";1949;"p99.996";298.357;4483009;4843134;7866428;1.754721;.0206091
"FR";1950;"p99.996";299.8445;5355243;5704251;1.09e+07;2.033863;.0260601
"FR";1951;"p99.996";302.141;4946975;5205164;1.20e+07;2.42017;.0262455
"FR";1952;"p99.996";303.8152;5362712;5703302;9123239;1.701236;.0185477
"FR";1953;"p99.996";305.7335;6357196;6815475;1.17e+07;1.839656;.022357
"FR";1954;"p99.996";306.9442;6401077;6825529;1.13e+07;1.75872;.0203016
"FR";1955;"p99.996";308.8007;6614183;7016910;1.11e+07;1.678647;.0183757
"FR";1956;"p99.996";310.7349;7669609;8157272;1.32e+07;1.717413;.0199368
"FR";1957;"p99.996";312.7162;8440516;9111960;1.92e+07;2.272819;.0269078
"FR";1958;"p99.996";315.0362;7821226;8320321;1.38e+07;1.76343;.0179206
"FR";1959;"p99.996";317.1264;1.11e+07;1.19e+07;2.19e+07;1.977523;.0264954
"FR";1960;"p99.996";319.0691;9329772;9834052;1.44e+07;1.542952;.0163414
"FR";1962;"p99.996";321.886;1.30e+07;1.39e+07;2.40e+07;1.840666;.0235327
"FR";1964;"p99.996";330.5952;1.34e+07;1.44e+07;2.65e+07;1.97181;.0230123
"FR";1965;"p99.996";332.8709;1.41e+07;1.51e+07;2.77e+07;1.97181;.0225257
"FR";1966;"p99.996";334.5441;1.44e+07;1.54e+07;2.84e+07;1.971809;.0215543
"FR";1967;"p99.996";338.5037;1.47e+07;1.57e+07;2.89e+07;1.97181;.0206475
"FR";1968;"p99.996";342.5713;1.38e+07;1.47e+07;2.71e+07;1.97181;.0181771
"FR";1969;"p99.996";347.0807;1.32e+07;1.42e+07;2.61e+07;1.971809;.0164956
"FR";1970;"p99.996";352.3594;1.09e+07;1.17e+07;1.80e+07;1.645552;.0110983
"FR";1971;"p99.996";356.7494;1.14e+07;1.23e+07;2.55e+07;2.23988;.0154015
"FR";1972;"p99.996";361.0123;1.18e+07;1.27e+07;2.67e+07;2.272139;.0155292
"FR";1973;"p99.996";365.1505;1.23e+07;1.33e+07;2.83e+07;2.306372;.0157798
"FR";1974;"p99.996";369.1452;1.18e+07;1.28e+07;2.77e+07;2.342773;.0150679
"FR";1975;"p99.996";371.9911;1.34e+07;1.39e+07;1.58e+07;1.176345;.0085092
"FR";1976;"p99.996";375.9104;1.17e+07;1.26e+07;2.80e+07;2.40131;.0147819
"FR";1977;"p99.996";379.5174;1.20e+07;1.30e+07;2.90e+07;2.421076;.0148615
"FR";1978;"p99.996";383.3074;1.30e+07;1.41e+07;3.16e+07;2.440862;.0152682
"FR";1979;"p99.996";364.6038;1.37e+07;1.37e+07;3.13e+07;2.284896;.0144057
"FR";1980;"p99.996";390.5546;1.36e+07;1.47e+07;3.21e+07;2.364231;.0144196
