v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114;v115;v116;v117;v118;v119;v120;v121;v122;v123;v124;v125;v126;v127;v128;v129;v130;v131;v132;v133;v134;v135;v136;v137;v138;v139;v140;v141;v142;v143;v144;v145;v146;v147;v148;v149;v150;v151;v152;v153;v154;v155;v156;v157;v158;v159;v160;v161;v162;v163;v164;v165;v166;v167;v168;v169;v170;v171;v172;v173;v174;v175;v176;v177;v178;v179;v180;v181;v182;v183;v184;v185;v186;v187;v188;v189;v190;v191;v192;v193;v194;v195;v196;v197;v198;v199;v200;v201;v202;v203;v204;v205;v206;v207;v208;v209;v210;v211;v212;v213;v214;v215;v216;v217;v218;v219;v220;v221;v222;v223;v224;v225;v226;v227;v228;v229;v230;v231;v232;v233;v234;v235;v236;v237;v238;v239;v240;v241;v242;v243;v244;v245;v246;v247;v248;v249;v250;v251;v252;v253;v254;v255;v256;v257;v258;v259;v260;v261;v262;v263;v264;v265;v266;v267;v268;v269;v270;v271;v272;v273;v274;v275;v276;v277;v278;v279;v280;v281;v282;v283;v284;v285;v286;v287;v288;v289;v290;v291;v292;v293;v294;v295;v296;v297;v298;v299;v300;v301;v302;v303;v304;v305;v306;v307;v308;v309;v310;v311;v312;v313;v314;v315;v316;v317;v318;v319;v320;v321;v322;v323;v324;v325;v326;v327;v328;v329;v330;v331;v332;v333;v334;v335;v336;v337;v338;v339;v340;v341;v342;v343;v344;v345;v346;v347;v348;v349;v350;v351;v352;v353;v354;v355;v356;v357
1979;24,06;14,52;4,6;2,83;0,96;0.62;;9,54;9,92;1,77;1,87;0,34;;;24.1;14.55;4.62;2.85;0.97;0.63;;9.55;9.93;1.78;1.87;0.35;;;77.57;22.43;;;;;71.3;28.7;;;;;50.05;49.95;;;;;42.61;57.39;;;;;28.38;71.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10797,294;10797,294;;96198;;0,226363636;39359,04;;39359,04;94690,6;114278,26;180917,19;222487,61;377795,63;;;33211,08;75102,94;97618,53;139346,78;183660,6;;69851,49;83579,9;128344,06;152318,5;250785,63;;94858,99;114569,3;181901,78;224035,43;382687,79;;33192,37;75148,67;97736,18;139768,13;184372,34;;69890,38;83620,78;129464,4;152504,7;252282,43;;3,127;1,47;100.2;446;11265;1203;41235;31230;1206;31280;23311.02875;158837.1466;103774.9745;22.46305419;14515.729;9483.735;6256.577;338.3765761;268.1058934;189.55;84.97066965;104.5793303;78.55589336;35.90819112;42.64770224;101.9396372;;;;31.66895444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.39969047;;;;;;;;;;;;;;;;;;;-13.1679111;8.579123657;21.74703476;337.7011737;267.5707519;189.1716567;84.80106752;104.3705892;78.39909517;35.83651809;42.56257709;101.7361648;;;;31.60574296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.91217256;;;;;;;;;;;;;;;;;;;-0.131416278;0.085619997;0.217036275;15.508;29.72;14.212;12.53;18.332;5.802;;;;;;;2.978;11.388;8.41;-3.54;-0.601;2.939;11.968;29.119;17.151;15.927;-3.265;15.47704591;29.66067864;14.18363273;12.50499002;18.29540918;5.790419162;;;;;;;2.972055888;11.36526946;8.393213573;-3.532934132;-0.599800399;2.933133733;11.94411178;29.06087824;17.11676647;15.89520958;-3.258483034
1980;24,26;14,61;4,56;2,8;0,96;0.62;;9,64;10,05;1,76;1,84;0,34;;;24.29;14.65;4.58;2.82;0.97;0.63;;9.65;10.06;1.76;1.85;0.34;;;79.63;20.37;;;;;73.66;26.34;;;;;53.71;46.29;;;;;45.99;54.01;;;;;31.36;68.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10984,362;10984,362;;109368;;0,247272727;40266,07;;40266,07;97665,85;117688,44;183624,47;225733,35;387915,61;;;33888,31;77643,26;101204,43;141515,58;185187,79;;72324,83;87194,52;134105,63;156377,63;248304,32;;97811,22;117942,02;184465,7;227086,48;392311,08;;33872,16;77680,42;101311,1;141844,92;185780,32;;72353,97;87249,57;134532,44;156866,24;250242,98;;3,079;1,481;113.56;459;11235;1228;41255;31249;1254;31208;26147.8024;160574.1519;105737.1292;24.72906404;14695.356;9676.805;6434.382;384.2512648;306.7108142;216.65;96.46607761;120.1839224;90.06081423;41.26615881;48.79465541;115.3639212;;;;37.82347062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104.6643212;;;;;;;;;;;;;;;;;;;-20.43267263;12.3732713;32.80594393;338.3684967;270.087015;190.7802043;84.94723284;105.8329715;79.3068107;36.33863932;42.96817137;101.5885182;;;;33.30703648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.921665386;;;;;;;;;;;;;;;;;;;-0.179928431;0.108958007;0.288886438;17.226;33.541;16.315;13.256;19.927;6.671;;;;;;;3.97;13.614;9.644;-2.395;0.991;3.386;14.831;34.532;19.701;16.769;-1.711;15.16907362;29.53592814;14.36685453;11.67312434;17.54755195;5.874427615;;;;;;;3.495949278;11.98837619;8.492426911;-2.10901726;0.872666432;2.981683691;13.06005636;30.40859458;17.34853822;14.76664318;-1.506692497
1981;24,24;14,51;4,41;2,7;0,92;0.59;;9,73;10,09;1,71;1,78;0,33;;;24.25;14.51;4.42;2.71;0.92;0.59;;9.73;10.09;1.71;1.78;0.33;;;82.41;17.59;;;;;76.99;23.01;;;;;58.48;41.52;;;;;51.71;48.29;;;;;36;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11197,72;11197,72;;125762;;0,274545455;40907,75;;40907,75;99151,13;118678,41;180581,76;221086,73;376868,75;;;34436,26;79623,85;103202,58;140076,8;182141,22;;72834,46;87063,85;128834,09;152925,01;233100,49;;99187,84;118745,78;180821,94;221508,87;378055,48;;34432,18;79629,9;103226,74;140135,02;182372,21;;72837,01;87065,97;128851,25;153050,73;233762,39;;3,13;1,47;129.626;480;11293;1286;41200;31277;1264;41282;30107.9033;168110.5206;111531.1017;26.99507389;14923.26;9900.675;6567.181;449.3080691;364.4002664;258.65;113.4963818;145.1536182;105.7502664;49.83971353;55.91055284;132.0142079;;;;47.1064052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;122.2026478;;;;;;;;;;;;;;;;;;;-29.62199136;15.89353143;45.51552279;346.6187872;281.1166482;199.535587;87.55680324;111.9787838;81.58106119;38.44885558;43.13220561;101.8423834;;;;36.3402444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.942732537;;;;;;;;;;;;;;;;;;;-0.228518903;0.122610676;0.351129579;20.003;38.42;18.417;14.771;22.228;7.457;;;;;;;5.232;16.192;10.96;-3.399;0.468;3.867;16.604;38.888;22.284;21.411;-5.279;15.43131779;29.63911561;14.20779782;11.39509049;17.14779442;5.752703933;;;;;;;4.0362273;12.49132119;8.455093885;-2.622159135;0.361038681;2.983197815;12.80915866;30.00015429;17.19099563;16.51751963;-4.072485458
1982;24,8;14,83;4,48;2,75;0,95;0.6;;9,97;10,34;1,73;1,8;0,35;;;24.81;14.83;4.49;2.76;0.96;0.61;;9.98;10.35;1.73;1.8;0.35;;;84.69;15.31;;;;;80.06;19.94;;;;;64.66;35.34;;;;;57.02;42.98;;;;;40.33;59.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11439,261;11439,261;;137906;;0,305454545;39467,41;;39467,41;97879,71;117022,38;176878,86;217177,13;376618,51;;;32977,15;78737,05;102058,26;136580,58;177316,79;;71480,16;86178,08;127725,8;152867,49;244105,22;;97908,41;117073,57;177061,33;217486,11;377530,47;;32973,96;78743,25;102076,63;136636,54;177475,02;;71483,36;86186,49;127759,1;152963,8;244732,88;;3,047;1,489;146.83;485;11266;1270;41226;31270;1290;51250;33657.66912;166466.7485;111278.6129;30.24630542;15184.247;10150.267;6565.597;511.0663614;409.1912638;291.45;134.0210892;157.4289108;117.7412638;54.05453829;63.6867255;149.2289928;;;;47.35389518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138.7219164;;;;;;;;;;;;;;;;;;;-35.90319957;17.60360222;53.50680179;348.0667175;278.6836912;198.494858;91.27636668;107.2184913;80.1888332;36.8143692;43.374464;101.6338574;;;;32.25083101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.944779108;;;;;;;;;;;;;;;;;;;-0.244522234;0.119891046;0.364413279;21.32;42.651;21.331;16.116;24.655;8.539;;;;;;;5.204;17.996;12.792;-4.83;-0.416;4.414;16.49;42.235;25.745;26.733;-8.528;14.52019342;29.0478785;14.52768508;10.97595859;16.79152762;5.815569025;;;;;;;3.544234829;12.25635088;8.712116053;-3.289518491;-0.283320847;3.006197644;11.23067493;28.76455765;17.53388272;18.20676973;-5.808077368
1983;24,33;14,57;4,49;2,78;0,98;0.63;;9,76;10,07;1,72;1,8;0,35;;;24.34;14.58;4.5;2.78;0.98;0.63;;9.77;10.08;1.72;1.8;0.35;;;83.09;16.91;;;;;77.91;22.09;;;;;62.54;37.46;;;;;54.23;45.77;;;;;37.85;62.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11642,452;11642,452;;151973;;0,331818182;39338,86;;39338,86;95715,57;114614,17;176789,52;218348,69;384938,9;;;33074,78;76816,98;99070,33;135230,34;176701,14;;71531,87;84213,07;120345,55;147194,4;254119,53;;95765,06;114700,4;177101,34;218874,26;386434,16;;33069,29;76829,71;99100,16;135328,42;176984,29;;71541,47;84220,05;120348,78;147236,74;254614,47;;2,959;1,51;158.723;477;11218;11211;41201;31264;1280;51296;36345.17067;162146.2964;109143.0421;33.30049261;15393.472;10361.571;6449.667;559.478367;435.3928972;310.6;152.671005;157.928995;124.7928972;54.2262464;70.56665076;172.7463766;;;;48.66090675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;153.1713975;;;;;;;;;;;;;;;;;;;-43.72789253;22.46222866;66.19012118;352.4872684;274.3098966;195.6868255;96.18707119;99.49975428;78.62307111;34.16407603;44.45899508;108.8351257;;;;30.65775392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.965023327;;;;;;;;;;;;;;;;;;;-0.275498148;0.141518423;0.417016571;19.571;43.777;24.206;14.677;23.775;9.098;;;;;;;4.894;20.002;15.108;-8.672;-3.568;5.104;10.899;40.209;29.31;18.62;-6.323;12.3302861;27.58075389;15.2504678;9.246927036;14.97892555;5.731998513;;;;;;;3.083359059;12.60182834;9.518469283;-5.463606409;-2.247941382;3.215665026;6.866679687;25.33281251;18.46613282;11.73112907;-3.983669664
1984;24,41;14,6;4,54;2,83;0,98;;;9,81;10,05;1,72;1,85;;;;24.42;14.61;4.55;2.83;0.98;;;9.82;10.06;1.72;1.85;;;;83.45;16.55;;;;;78.72;21.28;;;;;64.62;35.38;;;;;56.76;43.24;;;;;41.29;58.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11843,586;11843,586;;165807;;0,34;41175,67;;41175,67;100508,14;120199,5;187116,58;232798,19;403907,23;;;34583,18;80816,77;103470,23;141434,97;190020,92;;75989,4;88205,21;133916,27;152782,55;269053,04;;100560,62;120291,28;187434,57;233346,17;405113,38;;34577,35;80829,96;103505,46;141522,98;190404,36;;76004,3;88210,65;134152,6;152842,53;269312,99;;2,992;1,502;178.663;498;11225;11268;41295;31278;1228;51292;39768.05192;163660.0913;110891.6832;35.86206897;15579.391;10556.177;6644.516;619.5620302;476.2008522;340.65;168.9580206;171.6919794;135.5508522;58.95188266;76.59896957;200.188978;;;;56.82780001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167.5603527;;;;;;;;;;;;;;;;;;;-51.92929569;28.32434213;80.25363782;346.7769097;266.5357977;190.6662264;94.56799705;96.09822931;75.86957133;32.99613387;42.87343746;112.0483693;;;;31.80725724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.937857042;;;;;;;;;;;;;;;;;;;-0.290655008;0.158535019;0.449190027;27.352;54.315;26.963;18.973;29.345;10.372;;;;;;;8.379;24.97;16.591;-9.948;-4.362;5.586;17.404;49.953;32.549;24.37;-7.225;15.30926941;30.40081046;15.09154106;10.61943435;16.42477737;5.80534302;;;;;;;4.689835053;13.97603309;9.286198038;-5.568024717;-2.441468015;3.126556702;9.74124469;27.95934245;18.21809776;13.6402053;-4.043926275
1985;24,89;14,99;4,81;3,05;1,09;0.71;0.33;9,9;10,19;1,76;1,96;0,38;0.38;0.76;24.91;15.02;4.82;3.06;1.1;0.72;0.34;9.9;10.19;1.76;1.97;0.38;0.38;0.76;81.64;18.36;;;;;76.91;23.09;;;;;62.04;37.96;;;;;56.1;43.9;;;;;39.47;60.53;;;;;23.27;76.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12062,771;12062,771;;181765;;0,368181818;40926,15;;40926,15;101860,52;122725,36;196673,3;249576,54;445329,54;;1353959,06;34155,66;80995,69;104238,37;143770,07;200638,29;344370,7;75869,15;91616,44;132340,83;162825,85;271705,6;708737,89;101960,03;122902,73;197322,57;250756,74;449168,74;1376965,33;34144,6;81017,34;104297,77;143888,39;201153,74;346080,23;75884,79;91647,65;132399,95;163164;271707,42;720275,56;2,817;1,55;196.849;524;11298;11268;41246;31215;1243;61289;43805.93878;171267.7509;116700.8605;37.53694581;15788.312;10758.065;6849.577;691.6218289;532.1748384;381.55;188.4132446;193.1367554;150.6248384;66.31512654;84.30971188;231.1773959;;;;71.73040544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;182.7509743;;;;;;;;;;;;;;;;;;;-66.8270398;34.79234542;101.6193852;351.3463766;270.346732;193.8287723;95.71460591;98.11416639;76.51795967;33.6883228;42.82963687;117.4389486;;;;36.43930395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.928381523;;;;;;;;;;;;;;;;;;;-0.339483766;0.176746366;0.516230132;31.106;60.421;29.315;21.306;32.499;11.193;;;;;;;9.8;27.922;18.122;-9.66;-3.688;5.972;21.446;56.733;35.287;30.677;-10.632;15.80195988;30.69408531;14.89212544;10.82352463;16.50960889;5.686084257;;;;;;;4.978435247;14.18447643;9.206041179;-4.907314744;-1.873517265;3.033797479;10.89464513;28.82056805;17.92592292;15.58402633;-5.40109424
1986;25,52;15,48;5,11;3,28;1,19;0.78;0.33;10,05;10,37;1,83;2,09;0,41;0.45;0.86;25.67;15.6;5.2;3.35;1.24;0.82;0.34;10.07;10.4;1.85;2.11;0.42;0.48;0.9;79.81;20.19;;;;;74.97;25.03;;;;;60.41;39.59;;;;;54.98;45.02;;;;;41.54;58.46;;;;;27.13;72.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12318,832;12318,832;;196353;;0,403636364;39489,14;;39489,14;100792,03;122223,17;201784,06;258697,19;469608,6;;1311586,4;32677,71;79360,89;102332,95;144870,92;205969,34;376055,51;73790,85;86280,36;132705,09;157036,76;297413,97;895737,85;101355,85;123218,72;205468,46;264790,9;489886,17;1355976,15;32615,07;79492,98;102656,29;146146,02;208517,08;393653,95;73898,46;86303,87;133241,38;159050,65;303075,72;930837,39;2,726;1,579;215.76;539;11265;11270;41263;31274;1295;61201;47330.11059;172752.7402;118325.2765;40;16018.35;10971.61;7019.616;758.1502769;576.5364595;412.45;211.5044281;200.9455719;164.0864595;68.99634923;95.0901103;271.2856771;;;;89.67185972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198.6936798;;;;;;;;;;;;;;;;;;;-88.12526905;44.33007538;132.4553444;351.3859274;267.2119297;191.1614757;98.02763633;93.13383938;76.05045399;31.9782857;44.07216829;125.7349264;;;;41.56092868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.920901371;;;;;;;;;;;;;;;;;;;-0.40844118;0.205460119;0.6139013;27.244;60.795;33.551;18.428;30.9;12.472;;;;;;;8.816;29.895;21.079;-9.082;-2.272;6.81;18.162;58.523;40.361;33.946;-14.716;12.62699296;28.17714127;15.55014831;8.54097145;14.3214683;5.780496848;;;;;;;4.086021505;13.85567297;9.769651465;-4.209306637;-1.053021876;3.156284761;8.417686318;27.12411939;18.70643307;15.7332221;-6.820541342
1987;26,97;16,7;5,95;3,99;1,54;1.12;0.45;10,27;10,75;1,96;2,45;0,42;0.67;1.09;27.12;16.83;6.04;4.05;1.59;1.16;0.48;10.29;10.79;1.99;2.46;0.43;0.68;1.11;77.67;22.33;;;;;71.78;28.22;;;;;55.53;44.47;;;;;48.23;51.77;;;;;36.75;63.25;;;;;18.32;81.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12576,53;12576,53;;213485;;0,432727273;39227,65;;39227,65;105788,18;131009,78;233290,68;313057,33;603527,74;;1747172,81;31832,03;80566,59;105439,55;153524,04;240439,73;476456,06;74003,12;89374,41;138988,25;188869,18;319194,89;1109387,37;106378,53;132016,02;236835,23;317775,56;622118,19;1870974,96;31766,44;80741,04;105811,22;155894,9;241689,9;483356,33;74232,18;89591,07;140313,33;191128,19;321970,21;1110794,44;2,422;1,703;234.973;550;21298;11248;41208;31289;1235;71250;50880.89835;172947.7;118995.6494;42.75862069;16263.874;11190.263;7219.139;827.5205198;609.1118521;433.45;234.5686261;198.8813739;175.6618521;68.28758955;107.3742625;325.4969624;;;;107.0882947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;213.857071;;;;;;;;;;;;;;;;;;;-107.4237319;61.02282899;168.4465609;352.1768543;259.2263163;184.4680027;99.82790621;84.64009649;74.75831354;29.06188777;45.69642578;138.5252614;;;;45.57472334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.910134658;;;;;;;;;;;;;;;;;;;-0.45717479;0.259701451;0.716876241;22.166;60.636;38.47;14.853;28.981;14.128;;;;;;;7.313;31.655;24.342;-5.597;2.027;7.624;16.569;62.663;46.094;32.262;-11.769;9.433424266;25.80551808;16.37209382;6.321151792;12.3337575;6.012605704;;;;;;;3.112272474;13.47176059;10.35948811;-2.381975801;0.862652305;3.244628106;7.051448464;26.66817039;19.61672192;13.73008814;-5.00866057
1988;27,85;17,74;6,91;4,72;2,07;1.5;0.58;10,11;10,84;2,18;2,65;0,57;0.92;1.49;28.11;17.97;7.05;4.82;2.13;1.52;0.59;10.14;10.93;2.22;2.69;0.61;0.94;1.54;74.11;25.89;;;;;66.83;33.17;;;;;46.19;53.81;;;;;36.78;63.22;;;;;24.63;75.37;;;;;9.18;90.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12833,133;12833,133;;236393;;0,465454545;39575,34;;39575,34;110224,12;140433,25;273285,3;373977,97;819517,56;;2289665,18;31725,47;80014,99;107220,24;172592,64;262593,07;656167,82;73531,99;88842,06;136507,1;208678,18;322496,77;1679880,29;111248,28;142248,65;278819,52;381633,29;843130,95;2324803,11;31611,68;80247,91;108105,94;176005,75;266258,87;678500,71;73668,18;89154,29;142835,25;209176,25;330645,36;1680585,41;2,097;1,912;267.372;584;21201;11273;51281;31202;1203;81233;58282.89796;184081.5556;127219.659;45.81280788;16532.164;11425.459;7537.293;963.5424274;707.0284466;504.639994;264.960608;239.679386;202.3884526;82.29592951;120.0925231;387.6783518;;;;131.164371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;236.053696;;;;;;;;;;;;;;;;;;;-121.0122037;79.05337352;200.0655772;360.3752178;264.4362336;188.7407784;99.0981135;89.64266488;75.69545524;30.77956163;44.91589362;144.9958679;;;;49.05688366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.882866179;;;;;;;;;;;;;;;;;;;-0.452598641;0.295668109;0.748266749;29.922;72.847;42.925;14.108;30.149;16.041;;;;;;;15.814;42.698;26.884;-2.828;5.363;8.191;27.094;78.21;51.116;39.697;-10.673;11.19114941;27.24556049;16.05441108;5.276543542;11.27604985;5.999506306;;;;;;;5.914605867;15.96951064;10.05490478;-1.057702377;2.005819607;3.063521984;10.13344703;29.2513801;19.11793307;14.84710441;-3.991816645
1989;26,22;16,39;5,81;3,8;1,47;1.09;0.37;9,83;10,58;2;2,33;0,38;0.71;1.1;26.43;16.56;5.91;3.88;1.52;1.12;0.39;9.87;10.65;2.03;2.36;0.4;0.73;1.14;77.3;22.7;;;;;71.82;28.18;;;;;55.76;44.24;;;;;49.68;50.32;;;;;41.8;58.2;;;;;24.27;75.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13089,498;13089,498;;264239;;0,501818182;40227,92;;40227,92;105488,36;131856,93;233550,02;305811,74;592699,23;;1506879,72;32976,76;79119,78;106433,66;161288,3;234089,87;491123,62;70841,79;89499,11;144103,72;183602,43;286348,39;987928,61;106341,07;133254,65;237904,1;312447,81;613248;1564748,21;32882,01;79427,5;107092,29;163360,39;237247,77;507525,75;70967,91;90351,49;145965,14;187372,51;292349,53;988473,32;2,472;1,679;301.861;603;21252;11253;51254;31270;1247;101299;69858.23505;200999.749;139578.9539;50.04926108;16814.416;11676.326;7822.271;1174.625425;872.7964252;650.889994;310.7779589;340.1120351;221.9064313;116.7803228;133.7261084;463.563;;;;161.734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;270.5810422;;;;;;;;;;;;;;;;;;;-137.9184712;94.38532046;232.3037916;389.1279182;289.1385191;215.625733;102.953995;112.671738;73.5127861;38.68678724;44.30055835;153.5683642;;;;53.57896515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.896376286;;;;;;;;;;;;;;;;;;;-0.456893972;0.312678088;0.76957206;35.577;83.131;47.554;17.956;36.306;18.35;;;;;;;17.621;46.825;29.204;-1.134;7.629;8.763;34.443;90.76;56.317;52.769;-18.671;11.78588821;27.53949666;15.75360845;5.948433219;12.02739009;6.078956871;;;;;;;5.837454988;15.51210657;9.674651578;-0.375669596;2.527322178;2.902991774;11.41021861;30.06681883;18.65660022;17.4812248;-6.185297206
1990;25,95;16,11;5,63;3,67;1,41;1.05;0.36;9,84;10,49;1,96;2,25;0,37;0.68;1.05;26.1;16.24;5.7;3.73;1.46;1.08;0.38;9.87;10.53;1.97;2.27;0.38;0.7;1.08;81.6;18.4;;;;;76.71;23.29;;;;;60.57;39.43;;;;;53.52;46.48;;;;;43.79;56.21;;;;;22.53;77.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13310,134;13310,134;;274713;;0,536363636;38480,21;;38480,21;99862,53;124011,63;216457,31;282273,91;544401;;1389805,55;31659,95;75713,42;100900,21;150640,72;216742,13;450467,16;69550,02;85607,02;135229,15;172186,09;267014,71;921444,92;100443,32;124955,14;219497,16;287061,37;560592,39;1458461,89;31595,42;75931,51;101319,63;151932,95;218678,62;460829,11;69916,92;86037,02;136425,14;174073,59;270840,17;921932,55;2,497;1,668;328.456;619;21283;11247;51243;31245;1298;111202;77734.54732;209783.77;146383.2385;53.10344828;17065.128;11907.731;7761.829;1326.55;991.3;766.7;356.5;410.2;224.6;131;145.35;528.75;185.5;115.3;227.95;193.5;;;;;;;;;;;;;;;;;;;;;;;;;;;146.85;646.6;38.81889201;18.05;20.76889201;607.781108;21.5;586.281108;721.45;604.6;110.75;6;1221.2;391.65;0.72729805;296.35;294.3;4.516325386;2.1;2.416325386;289.7836746;0;289.7836746;162.6;36.9;125.75;0;160.55;1622.9;152.5;810.0352174;376.65;433.3852174;1021.414783;-198.45;-162.6;108.1;270.7;403.8744916;301.8060258;233.4254816;108.5381299;124.8873517;68.38054412;39.88357649;44.25250262;160.9804662;56.47636213;35.10363641;69.40046764;58.91200039;;;;;;;;;;;;;;;;;;;;;;;;;;;44.70918479;196.8604623;11.81859732;5.495408822;6.323188496;185.041865;6.545777821;178.4960871;219.6489027;184.0733614;33.71836715;1.826728694;371.8001802;119.2397155;90.22517476;89.60104245;1.375016862;0.639355043;0.735661819;88.22602559;0;88.22602559;49.50434761;11.23438147;38.28518888;0;48.88021531;494.0996663;46.42935431;246.6190958;114.6728938;131.946202;310.9746154;-60.41905156;-49.50434761;32.91156197;82.41590959;37.077;89.42;52.343;20.242;40.167;19.925;;;;;;;16.835;49.253;32.418;-4.261;5.421;9.682;32.816;94.841;62.025;55.137;-23.478;11.28826997;27.22434664;15.93607667;6.162773705;12.22903524;6.066261539;;;;;;;5.125496261;14.9953114;9.869815135;-1.297281828;1.650449375;2.947731203;9.990988138;28.87479602;18.88380788;16.78672334;-7.147989381
