"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,266114.2974,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,269540.8778,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,197278.2979,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,0.032,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,0.0832,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,0.1932,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,23.7431,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,99.6297,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,311.7145,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,821.5142,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,2547.6151,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,4437.8889,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,4019.0464,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,6524.4856,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,7542.6695,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,4444.9892,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,4159.8063,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,4576.3203,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,5210.6202,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,4943.5998,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,4904.6341,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,6360.007,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,5643.9916,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,1.7149,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,3.9722,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,7.8237,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,9.7799,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,15.5945,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,25.0221,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,33.1142,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,31.1936,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,45.7521,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,54.5246,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,41.0197,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,51.5968,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,50.502,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,79.1132,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,190.5073,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,332.727,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,299.2124,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,319.9287,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,370.8172,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,343.3148,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,528.6199,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,828.0011,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,806.7264,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,775.655,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,850.3797,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,1051.3948,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,999.6974,,
