"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,120400.8977,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,159990.4803,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,159132.1111,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,196964.5154,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,202090.1698,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,262239.0106,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,343683.7881,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,418027.9623,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,481680.0365,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,608303.8869,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,639141.047,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,581335.3842,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,522482.8854,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,715460.0848,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,881270.3827,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,1004158.2115,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,1199609.5761,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,1454264.0976,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,871248.7685,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,1204756.4225,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,1432594.0076,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,1300169.1249,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,1473944.115,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,1813942.2715,,
"CAN","Canada","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,1945367.6407,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52LINC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52LINC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52LINC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52LINC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52LINC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52LINC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52LINC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52LINC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52LINC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","SAF52LINC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,0,,
