Year,Economy,Economy Label,Flow,Flow Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Domestic Product Missing value
2021,044,"Bahamas",15,"Receipts",53.041,,,0.46012,,
2021,044,"Bahamas",16,"Payments",246.134,,,2.13518,,
2021,048,"Bahrain",16,"Payments",2526.862,,,6.42912,,
2021,050,"Bangladesh",15,"Receipts",22205.503,,,5.35385,,
2021,050,"Bangladesh",16,"Payments",100.465,,,0.02422,,
2021,052,"Barbados",15,"Receipts",85.176,,,1.73013,,
2021,112,"Belarus",15,"Receipts",1149.961,,,1.65049,,
2021,112,"Belarus",16,"Payments",240.201,,,0.34475,,
2021,056,"Belgium",15,"Receipts",14063.253,,,2.34095,,
2021,056,"Belgium",16,"Payments",7104.603,,,1.18262,,
2021,084,"Belize",15,"Receipts",135.36,,,5.58283,,
2021,084,"Belize",16,"Payments",41.696,,,1.71972,,
2021,204,"Benin",15,"Receipts",230.914,,,1.30551,,
2021,204,"Benin",16,"Payments",100.184,,,0.56641,,
2021,060,"Bermuda",15,"Receipts",1655.608,,,22.7213,,
2021,060,"Bermuda",16,"Payments",159.406,,,2.18766,,
2021,064,"Bhutan",15,"Receipts",73.367,,,2.65055,,
2021,064,"Bhutan",16,"Payments",25.795,,,0.93189,,
2021,068,"Bolivia (Plurinational State of)",15,"Receipts",1417.463,,,3.50804,,
2021,068,"Bolivia (Plurinational State of)",16,"Payments",293.731,,,0.72695,,
2021,070,"Bosnia and Herzegovina",15,"Receipts",2477.948,,,10.46753,,
2021,070,"Bosnia and Herzegovina",16,"Payments",105.828,,,0.44704,,
2021,072,"Botswana",15,"Receipts",60.584,,,0.32334,,
2021,072,"Botswana",16,"Payments",242.674,,,1.29516,,
2021,076,"Brazil",15,"Receipts",4102.018,,,0.24866,,
2021,076,"Brazil",16,"Payments",1755.082,,,0.10639,,
2021,096,"Brunei Darussalam",15,"Receipts",0.893,,,0.00638,,
2021,100,"Bulgaria",15,"Receipts",1977.52,,,2.35314,,
2021,100,"Bulgaria",16,"Payments",157.23,,,0.18709,,
2021,854,"Burkina Faso",15,"Receipts",570.951,,,2.85625,,
2021,854,"Burkina Faso",16,"Payments",202.583,,,1.01344,,
2021,108,"Burundi",15,"Receipts",48.329,,,1.29138,,
2021,132,"Cabo Verde",15,"Receipts",314.508,,,15.03571,,
2021,132,"Cabo Verde",16,"Payments",35.348,,,1.68987,,
2021,116,"Cambodia",15,"Receipts",2538.809,,,9.41658,,
2021,116,"Cambodia",16,"Payments",259.244,,,0.96155,,
2021,120,"Cameroon",15,"Receipts",430.097,,,0.94864,,
2021,120,"Cameroon",16,"Payments",40.311,,,0.08891,,
2021,124,"Canada",15,"Receipts",831.503,,,0.04154,,
2021,124,"Canada",16,"Payments",8156.966,,,0.40755,,
2021,136,"Cayman Islands",15,"Receipts",10.213,,,0.16942,,
2021,136,"Cayman Islands",16,"Payments",512.224,,,8.49689,,
2021,152,"Chile",15,"Receipts",66.485,,,0.02099,,
2021,152,"Chile",16,"Payments",636.975,,,0.20112,,
2021,156,"China",15,"Receipts",53000,,,0.29741,,
2021,156,"China",16,"Payments",22957.84,,,0.12883,,
2021,344,"China, Hong Kong SAR",15,"Receipts",453.091,,,0.12282,,
2021,344,"China, Hong Kong SAR",16,"Payments",905.016,,,0.24532,,
2021,446,"China, Macao SAR",15,"Receipts",73.9,,,0.23862,,
2021,446,"China, Macao SAR",16,"Payments",2041.371,,,6.59159,,
2021,158,"China, Taiwan Province of",15,"Receipts",420,"Imputed from EIU",,0.05414,,
2021,170,"Colombia",15,"Receipts",8608.269,,,2.70218,,
2021,170,"Colombia",16,"Payments",385.718,,,0.12108,,
2021,174,"Comoros",15,"Receipts",287.991,,,22.21997,,
2021,174,"Comoros",16,"Payments",2.992,,,0.23081,,
2021,178,"Congo",15,"Receipts",43.96,,,0.29828,,
2021,188,"Costa Rica",15,"Receipts",594.131,,,0.91947,,
2021,188,"Costa Rica",16,"Payments",541.463,,,0.83796,,
2021,384,"Cote d'Ivoire",15,"Receipts",440.194,,,0.61299,,
2021,384,"Cote d'Ivoire",16,"Payments",1011.59,,,1.40868,,
2021,191,"Croatia",15,"Receipts",5034.695,,,7.2763,,
2021,191,"Croatia",16,"Payments",986.395,,,1.42557,,
2021,192,"Cuba",15,"Receipts",1957.2,"Imputed from EIU",,1.54484,,
2021,531,"Curacao",15,"Receipts",141.913,,,5.18009,,
2021,531,"Curacao",16,"Payments",118.75,,,4.33459,,
2021,196,"Cyprus",15,"Receipts",627.108,,,2.12702,,
2021,196,"Cyprus",16,"Payments",963.287,,,3.26727,,
2021,203,"Czechia",15,"Receipts",4386.866,,,1.55678,,
2021,203,"Czechia",16,"Payments",4069.221,,,1.44406,,
2021,180,"Dem. Rep. of the Congo",15,"Receipts",1347.88,,,2.5504,,
2021,180,"Dem. Rep. of the Congo",16,"Payments",730.58,,,1.38237,,
2021,208,"Denmark",15,"Receipts",1412.553,,,0.34819,,
2021,208,"Denmark",16,"Payments",3724.848,,,0.91816,,
2021,262,"Djibouti",15,"Receipts",79.433,,,2.14603,,
2021,212,"Dominica",15,"Receipts",40.2,,,7.23978,,
2021,212,"Dominica",16,"Payments",12.361,,,2.22617,,
2021,214,"Dominican Republic",15,"Receipts",10742.8,,,11.39899,,
2021,214,"Dominican Republic",16,"Payments",871.8,,,0.92505,,
2021,218,"Ecuador",15,"Receipts",4367.442,,,4.11379,,
2021,218,"Ecuador",16,"Payments",603.966,,,0.56889,,
2021,818,"Egypt",15,"Receipts",31487,,,7.39294,,
2021,818,"Egypt",16,"Payments",442.1,,,0.1038,,
2021,222,"El Salvador",15,"Receipts",7622.445,,,25.88157,,
2021,222,"El Salvador",16,"Payments",261.313,,,0.88727,,
2021,233,"Estonia",15,"Receipts",589.9,,,1.58613,,
2021,233,"Estonia",16,"Payments",285.999,,,0.769,,
2021,748,"Eswatini",15,"Receipts",132.168,,,2.78641,,
2021,748,"Eswatini",16,"Payments",40.6,,,0.85593,,
2021,231,"Ethiopia",15,"Receipts",447.647,,,0.45098,,
2021,231,"Ethiopia",16,"Payments",14.213,,,0.01432,,
2021,234,"Faroe Islands",15,"Receipts",158.412,,,,,"No value reported or collected"
2021,242,"Fiji",15,"Receipts",393.635,,,9.14361,,
2021,242,"Fiji",16,"Payments",12.192,,,0.2832,,
2021,246,"Finland",15,"Receipts",667.355,,,0.22487,,
2021,246,"Finland",16,"Payments",986.363,,,0.33236,,
2021,250,"France",15,"Receipts",32831.829,,,1.10942,,
2021,250,"France",16,"Payments",16682.763,,,0.56373,,
2021,258,"French Polynesia",15,"Receipts",581.56,,,9.45528,,
2021,266,"Gabon",15,"Receipts",18.458,,,0.0913,,
2021,270,"Gambia",15,"Receipts",547.051,,,26.69962,,
2021,270,"Gambia",16,"Payments",26.837,,,1.30981,,
2021,268,"Georgia",15,"Receipts",2643.926,,,14.19515,,
2021,268,"Georgia",16,"Payments",106.327,,,0.57087,,
2021,276,"Germany",15,"Receipts",19525.986,,,0.45637,,
2021,276,"Germany",16,"Payments",22398.125,,,0.5235,,
2021,288,"Ghana",15,"Receipts",4167.754,,,5.24085,,
2021,288,"Ghana",16,"Payments",812.832,,,1.02212,,
2021,300,"Greece",15,"Receipts",688.866,,,0.3209,,
2021,300,"Greece",16,"Payments",2937.564,,,1.36842,,
2021,308,"Grenada",15,"Receipts",62.096,,,5.53037,,
2021,308,"Grenada",16,"Payments",50.335,,,4.48292,,
2021,320,"Guatemala",15,"Receipts",15407.573,,,17.90473,,
2021,320,"Guatemala",16,"Payments",19.968,,,0.0232,,
2021,324,"Guinea",15,"Receipts",343.91,,,2.17827,,
2021,324,"Guinea",16,"Payments",43.55,,,0.27584,,
2021,624,"Guinea-Bissau",15,"Receipts",206.108,,,13.01179,,
2021,624,"Guinea-Bissau",16,"Payments",89.263,,,5.63526,,
2021,328,"Guyana",15,"Receipts",547.871,,,6.81316,,
2021,328,"Guyana",16,"Payments",196.705,,,2.44616,,
2021,332,"Haiti",15,"Receipts",3994.394,,,20.97484,,
2021,332,"Haiti",16,"Payments",678.499,,,3.56284,,
2021,340,"Honduras",15,"Receipts",7203.427,,,25.28519,,
2021,340,"Honduras",16,"Payments",343.863,,,1.20702,,
2021,348,"Hungary",15,"Receipts",3833.363,,,2.1052,,
2021,348,"Hungary",16,"Payments",1310.278,,,0.71958,,
2021,352,"Iceland",15,"Receipts",190.286,,,0.74342,,
2021,352,"Iceland",16,"Payments",322.573,,,1.26025,,
2021,356,"India",15,"Receipts",89375.152,,,2.81472,,
2021,356,"India",16,"Payments",8181.398,,,0.25766,,
2021,360,"Indonesia",15,"Receipts",9402.427,,,0.79245,,
2021,360,"Indonesia",16,"Payments",4343.383,,,0.36607,,
2021,364,"Iran (Islamic Republic of)",15,"Receipts",1510.2,"Imputed from EIU",,0.42145,,
2021,368,"Iraq",15,"Receipts",839.5,,,0.40421,,
2021,368,"Iraq",16,"Payments",852.4,,,0.41042,,
2021,372,"Ireland",15,"Receipts",179.855,,,0.03503,,
2021,372,"Ireland",16,"Payments",535.745,,,0.10435,,
2021,376,"Israel",15,"Receipts",7653,,,1.56276,,
2021,376,"Israel",16,"Payments",6543.8,,,1.33626,,
2021,380,"Italy",15,"Receipts",10508.06,,,0.48753,,
2021,380,"Italy",16,"Payments",12286.887,,,0.57006,,
2021,388,"Jamaica",15,"Receipts",3706.698,,,25.2886,,
2021,388,"Jamaica",16,"Payments",346.665,,,2.36509,,
2021,392,"Japan",15,"Receipts",5293.894,,,0.10576,,
2021,392,"Japan",16,"Payments",6133.594,,,0.12254,,
2021,400,"Jordan",15,"Receipts",5072.113,,,11.24216,,
2021,400,"Jordan",16,"Payments",531.972,,,1.1791,,
2021,398,"Kazakhstan",15,"Receipts",309.886,,,0.15721,,
2021,398,"Kazakhstan",16,"Payments",2584.576,,,1.31122,,
2021,404,"Kenya",15,"Receipts",3770.09,,,3.43661,,
2021,404,"Kenya",16,"Payments",8.974,,,0.00818,,
2021,296,"Kiribati",15,"Receipts",13.358,,,5.87301,,
2021,296,"Kiribati",16,"Payments",1.199,,,0.52712,,
2021,412,"Kosovo",15,"Receipts",1695.07,,,18.00947,,
2021,412,"Kosovo",16,"Payments",53.003,,,0.56313,,
2021,414,"Kuwait",16,"Payments",18468.104,,,13.44276,,
2021,417,"Kyrgyzstan",15,"Receipts",3011.845,,,34.45778,,
2021,417,"Kyrgyzstan",16,"Payments",584.525,,,6.68741,,
2021,418,"Lao People's Dem. Rep.",15,"Receipts",220.824,,,1.1577,,
2021,418,"Lao People's Dem. Rep.",16,"Payments",126.894,,,0.66526,,
2021,428,"Latvia",15,"Receipts",1317.405,,,3.34001,,
2021,428,"Latvia",16,"Payments",397.964,,,1.00896,,
2021,422,"Lebanon",15,"Receipts",6353.522,,,17.30373,,
2021,422,"Lebanon",16,"Payments",1928.785,,,5.25302,,
2021,426,"Lesotho",15,"Receipts",474.468,,,19.7138,,
2021,426,"Lesotho",16,"Payments",3.076,,,0.12781,,
2021,430,"Liberia",15,"Receipts",530.709,,,18.5326,,
2021,430,"Liberia",16,"Payments",131.792,,,4.60223,,
2021,434,"Libya",16,"Payments",900.4,,,2.30838,,
2021,440,"Lithuania",15,"Receipts",778.077,,,1.16481,,
2021,440,"Lithuania",16,"Payments",403.262,,,0.6037,,
2021,442,"Luxembourg",15,"Receipts",2425.375,,,2.83391,,
2021,442,"Luxembourg",16,"Payments",16558.233,,,19.34732,,
2021,450,"Madagascar",15,"Receipts",439.712,,,3.02109,,
2021,450,"Madagascar",16,"Payments",54.092,,,0.37164,,
2021,454,"Malawi",15,"Receipts",318.636,,,2.54815,,
2021,454,"Malawi",16,"Payments",166.186,,,1.329,,
2021,458,"Malaysia",15,"Receipts",1552.335,,,0.4162,,
2021,458,"Malaysia",16,"Payments",8634.942,,,2.31511,,
2021,462,"Maldives",15,"Receipts",4.883,,,0.09293,,
2021,462,"Maldives",16,"Payments",496.466,,,9.44864,,
2021,466,"Mali",15,"Receipts",1131.459,,,5.85961,,
2021,466,"Mali",16,"Payments",235.015,,,1.2171,,
2021,470,"Malta",15,"Receipts",269.481,,,1.4899,,
2021,470,"Malta",16,"Payments",481.213,,,2.66052,,
2021,584,"Marshall Islands",15,"Receipts",34.45,,,13.27357,,
2021,584,"Marshall Islands",16,"Payments",13.546,,,5.21929,,
2021,478,"Mauritania",15,"Receipts",67,"Imputed from EIU",,0.67025,,
2021,478,"Mauritania",16,"Payments",22.383,,,0.22391,,
2021,480,"Mauritius",15,"Receipts",272.475,,,2.37421,,
2021,480,"Mauritius",16,"Payments",1357.6,,,11.82946,,
2021,484,"Mexico",15,"Receipts",55067.03,,,4.19376,,
2021,484,"Mexico",16,"Payments",767.244,,,0.05843,,
2021,583,"Micronesia (Federated States of)",15,"Receipts",23.339,,,5.77649,,
2021,496,"Mongolia",15,"Receipts",471.162,,,3.08222,,
2021,496,"Mongolia",16,"Payments",143.897,,,0.94134,,
2021,499,"Montenegro",15,"Receipts",792.209,,,13.5175,,
2021,499,"Montenegro",16,"Payments",103.808,,,1.77128,,
2021,500,"Montserrat",15,"Receipts",3.762,"Imputed from IMF_bop",,5.33253,,
2021,500,"Montserrat",16,"Payments",3.106,"Imputed from IMF_bop",,4.40224,,
2021,504,"Morocco",15,"Receipts",10906.279,,,7.69035,,
2021,504,"Morocco",16,"Payments",175.462,,,0.12372,,
2021,508,"Mozambique",15,"Receipts",454,"Imputed from EIU",,2.80801,,
2021,508,"Mozambique",16,"Payments",221.102,,,1.36752,,
2021,104,"Myanmar",15,"Receipts",1282.095,,,1.78856,,
2021,516,"Namibia",15,"Receipts",36.094,,,0.29,,
2021,516,"Namibia",16,"Payments",75.321,,,0.60517,,
2021,524,"Nepal",15,"Receipts",8225.961,,,22.32637,,
2021,524,"Nepal",16,"Payments",44.025,,,0.11949,,
2021,528,"Netherlands (Kingdom of the)",15,"Receipts",2303.701,,,0.22373,,
2021,528,"Netherlands (Kingdom of the)",16,"Payments",15767.972,,,1.53135,,
2021,530,"Netherlands Antilles",15,"Receipts",,,"Not applicable",,,"Not applicable"
2021,530,"Netherlands Antilles",16,"Payments",,,"Not applicable",,,"Not applicable"
2021,540,"New Caledonia",15,"Receipts",621.062,,,6.16662,,
2021,554,"New Zealand",15,"Receipts",661.455,,,0.26121,,
2021,554,"New Zealand",16,"Payments",895.065,,,0.35346,,
2021,558,"Nicaragua",15,"Receipts",2149.9,,,15.1981,,
2021,562,"Niger",15,"Receipts",353.3,"Imputed from EIU",,2.36876,,
2021,566,"Nigeria",15,"Receipts",19483.402,,,4.52131,,
2021,566,"Nigeria",16,"Payments",82.545,,,0.01916,,
2021,807,"North Macedonia",15,"Receipts",489.644,,,3.49739,,
2021,807,"North Macedonia",16,"Payments",26.036,,,0.18597,,
2021,578,"Norway",15,"Receipts",671.786,,,0.13702,,
2021,578,"Norway",16,"Payments",3990.223,,,0.81384,,
2021,512,"Oman",15,"Receipts",39.012,,,0.04423,,
2021,512,"Oman",16,"Payments",8117.672,,,9.20455,,
2021,586,"Pakistan",15,"Receipts",31312,,,9.14217,,
2021,586,"Pakistan",16,"Payments",231,,,0.06745,,
2021,585,"Palau",15,"Receipts",1.882,,,0.86408,,
2021,585,"Palau",16,"Payments",14.914,,,6.84743,,
2021,591,"Panama",15,"Receipts",566.7,,,0.84072,,
2021,591,"Panama",16,"Payments",550.867,,,0.81723,,
2021,598,"Papua New Guinea",15,"Receipts",11.901,,,0.04558,,
2021,598,"Papua New Guinea",16,"Payments",153.104,,,0.58631,,
2021,600,"Paraguay",15,"Receipts",585.384,,,1.46526,,
2021,600,"Paraguay",16,"Payments",65.039,,,0.1628,,
2021,604,"Peru",15,"Receipts",3607.625,,,1.61258,,
2021,604,"Peru",16,"Payments",173.396,,,0.07751,,
2021,608,"Philippines",15,"Receipts",36685.313,,,9.30893,,
2021,608,"Philippines",16,"Payments",255.923,,,0.06494,,
2021,616,"Poland",15,"Receipts",7132,,,1.04675,,
2021,616,"Poland",16,"Payments",9419,,,1.38241,,
2021,620,"Portugal",15,"Receipts",10643.003,,,4.16499,,
2021,620,"Portugal",16,"Payments",321.531,,,0.12583,,
2021,634,"Qatar",15,"Receipts",858.791,,,0.47782,,
2021,634,"Qatar",16,"Payments",10966.209,,,6.10142,,
2021,410,"Republic of Korea",15,"Receipts",7742.3,,,0.42577,,
2021,410,"Republic of Korea",16,"Payments",10338.9,,,0.56856,,
2021,498,"Republic of Moldova",15,"Receipts",2119.33,,,15.47875,,
2021,498,"Republic of Moldova",16,"Payments",293.47,,,2.14339,,
2021,642,"Romania",15,"Receipts",9115.774,,,3.18945,,
2021,642,"Romania",16,"Payments",642.168,,,0.22468,,
2021,643,"Russian Federation",15,"Receipts",9646.92,,,0.52518,,
2021,643,"Russian Federation",16,"Payments",16819.55,,,0.91565,,
2021,646,"Rwanda",15,"Receipts",391.212,,,3.53401,,
2021,646,"Rwanda",16,"Payments",73.394,,,0.663,,
2021,659,"Saint Kitts and Nevis",15,"Receipts",37.062,,,4.30531,,
2021,659,"Saint Kitts and Nevis",16,"Payments",20.099,,,2.33486,,
2021,662,"Saint Lucia",15,"Receipts",63.258,,,3.56724,,
2021,662,"Saint Lucia",16,"Payments",14.418,,,0.81304,,
2021,670,"Saint Vincent and the Grenadines",15,"Receipts",70.058,,,8.03207,,
2021,670,"Saint Vincent and the Grenadines",16,"Payments",8.084,,,0.92678,,
2021,882,"Samoa",15,"Receipts",248.443,,,28.98099,,
2021,882,"Samoa",16,"Payments",25.873,,,3.01813,,
2021,674,"San Marino",15,"Receipts",21.041,,,1.13405,,
2021,674,"San Marino",16,"Payments",216.15,,,11.64983,,
2021,678,"Sao Tome and Principe",15,"Receipts",10.591,,,2.00469,,
2021,682,"Saudi Arabia",15,"Receipts",294.914,,,0.03395,,
2021,682,"Saudi Arabia",16,"Payments",40728.489,,,4.68906,,
2021,686,"Senegal",15,"Receipts",3096.612,,,11.23217,,
2021,686,"Senegal",16,"Payments",398.853,,,1.44674,,
2021,688,"Serbia",15,"Receipts",4597.739,,,7.28851,,
2021,688,"Serbia",16,"Payments",470.794,,,0.74632,,
2021,690,"Seychelles",15,"Receipts",9.512,,,0.63499,,
2021,690,"Seychelles",16,"Payments",48.905,,,3.2647,,
2021,694,"Sierra Leone",15,"Receipts",232.35,,,5.46805,,
2021,694,"Sierra Leone",16,"Payments",8.648,,,0.20351,,
2021,534,"Sint Maarten (Dutch part)",15,"Receipts",46.482,,,3.35698,,
2021,534,"Sint Maarten (Dutch part)",16,"Payments",88.421,,,6.38584,,
2021,703,"Slovakia",15,"Receipts",2428.848,,,2.04834,,
2021,703,"Slovakia",16,"Payments",441.007,,,0.37192,,
2021,705,"Slovenia",15,"Receipts",826.523,,,1.33672,,
2021,705,"Slovenia",16,"Payments",418.063,,,0.67612,,
2021,090,"Solomon Islands",15,"Receipts",51.032,,,3.22926,,
2021,090,"Solomon Islands",16,"Payments",55.073,,,3.48498,,
2021,706,"Somalia",15,"Receipts",1735,,,17.63391,,
2021,710,"South Africa",15,"Receipts",926.651,,,0.22057,,
2021,710,"South Africa",16,"Payments",1066.45,,,0.25385,,
2021,724,"Spain",15,"Receipts",9492.415,,,0.65662,,
2021,724,"Spain",16,"Payments",265.499,,,0.01837,,
2021,144,"Sri Lanka",15,"Receipts",5521.864,,,6.18194,,
2021,275,"State of Palestine",15,"Receipts",3760.462,,,20.76571,,
2021,275,"State of Palestine",16,"Payments",32.248,,,0.17808,,
2021,729,"Sudan",15,"Receipts",1119.02,,,3.17965,,
2021,729,"Sudan",16,"Payments",175.696,,,0.49923,,
2021,736,"Sudan (...2011)",15,"Receipts",,,"Not applicable",,,"Not applicable"
2021,736,"Sudan (...2011)",16,"Payments",,,"Not applicable",,,"Not applicable"
2021,740,"Suriname",15,"Receipts",147.616,,,4.43519,,
2021,740,"Suriname",16,"Payments",105.346,,,3.16516,,
2021,752,"Sweden",15,"Receipts",3116.526,,,0.48717,,
2021,752,"Sweden",16,"Payments",3572.59,,,0.55847,,
2021,756,"Switzerland",15,"Receipts",3142.089,,,0.38629,,
2021,756,"Switzerland",16,"Payments",32197.612,,,3.95836,,
2021,760,"Syrian Arab Republic",15,"Receipts",1140.5,"Imputed from EIU",,9.61893,,
2021,762,"Tajikistan",15,"Receipts",2921.713,,,32.68938,,
2021,762,"Tajikistan",16,"Payments",166.749,,,1.86566,,
2021,764,"Thailand",15,"Receipts",9064.844,,,1.793,,
2021,764,"Thailand",16,"Payments",7583.523,,,1.5,,
2021,626,"Timor-Leste",15,"Receipts",175.487,,,4.84509,,
2021,626,"Timor-Leste",16,"Payments",319.03,,,8.80823,,
2021,768,"Togo",15,"Receipts",650.386,,,7.84193,,
2021,776,"Tonga",15,"Receipts",220.3,,,46.6903,,
2021,776,"Tonga",16,"Payments",31.131,,,6.5978,,
2021,780,"Trinidad and Tobago",15,"Receipts",233.994,,,0.95522,,
2021,780,"Trinidad and Tobago",16,"Payments",195.913,,,0.79976,,
2021,788,"Tunisia",15,"Receipts",2967.212,,,6.3555,,
2021,788,"Tunisia",16,"Payments",31.506,,,0.06748,,
2021,792,"Turkiye",15,"Receipts",724,,,0.08831,,
2021,792,"Turkiye",16,"Payments",631,,,0.07696,,
2021,798,"Tuvalu",15,"Receipts",2.95,,,4.90229,,
2021,798,"Tuvalu",16,"Payments",2.419,,,4.02029,,
2021,800,"Uganda",15,"Receipts",1155.213,,,2.70989,,
2021,800,"Uganda",16,"Payments",222.426,,,0.52177,,
2021,804,"Ukraine",15,"Receipts",18060,,,9.04058,,
2021,804,"Ukraine",16,"Payments",1083,,,0.54213,,
2021,784,"United Arab Emirates",16,"Payments",40245.065,,,9.69343,,
2021,826,"United Kingdom",15,"Receipts",3460.124,,,0.11014,,
2021,826,"United Kingdom",16,"Payments",10273.648,,,0.32703,,
2021,834,"United Republic of Tanzania",15,"Receipts",558.427,,,0.79638,,
2021,834,"United Republic of Tanzania",16,"Payments",122.238,,,0.17433,,
2021,840,"United States",15,"Receipts",7151,,,0.03031,,
2021,840,"United States",16,"Payments",73720,,,0.31245,,
2021,858,"Uruguay",15,"Receipts",125.733,,,0.20474,,
2021,858,"Uruguay",16,"Payments",117.748,,,0.19174,,
2021,860,"Uzbekistan",15,"Receipts",9276.845,,,13.32868,,
2021,860,"Uzbekistan",16,"Payments",447.731,,,0.64329,,
2021,548,"Vanuatu",15,"Receipts",199.83,,,20.56637,,
2021,548,"Vanuatu",16,"Payments",7.824,,,0.80523,,
2021,704,"Viet Nam",15,"Receipts",12722.089,,,3.47467,,
2021,887,"Yemen",15,"Receipts",3770.584,,,42.03169,,
2021,894,"Zambia",15,"Receipts",239.709,,,1.08448,,
2021,894,"Zambia",16,"Payments",122.332,,,0.55345,,
2021,716,"Zimbabwe",15,"Receipts",2573.627,,,10.67091,,
2022,004,"Afghanistan",15,"Receipts",320,,,2.2575,,
2022,008,"Albania",15,"Receipts",1745.245,,,9.2261,,
2022,008,"Albania",16,"Payments",149.49,,,0.79027,,
2022,012,"Algeria",15,"Receipts",1760.3,"Imputed from EIU",,0.91724,,
2022,012,"Algeria",16,"Payments",77.651,,,0.04046,,
2022,020,"Andorra",15,"Receipts",44.578,,,1.32042,,
2022,020,"Andorra",16,"Payments",123.883,,,3.66951,,
2022,024,"Angola",15,"Receipts",14.005,,,0.01236,,
2022,024,"Angola",16,"Payments",517.668,,,0.45688,,
2022,660,"Anguilla",15,"Receipts",3.089,"Imputed from IMF_bop",,0.68214,,
2022,660,"Anguilla",16,"Payments",8.883,"Imputed from IMF_bop",,1.96139,,
2022,028,"Antigua and Barbuda",15,"Receipts",34.811,,,1.96644,,
2022,028,"Antigua and Barbuda",16,"Payments",55.996,,,3.16316,,
2022,032,"Argentina",15,"Receipts",1267.449,,,0.20082,,
2022,032,"Argentina",16,"Payments",590.412,,,0.09355,,
2022,051,"Armenia",15,"Receipts",2034.814,,,10.42765,,
2022,051,"Armenia",16,"Payments",605.44,,,3.10265,,
2022,533,"Aruba",15,"Receipts",38.279,,,1.07991,,
2022,533,"Aruba",16,"Payments",110.361,,,3.1134,,
2022,036,"Australia",15,"Receipts",1307.03,,,0.07357,,
2022,036,"Australia",16,"Payments",6545.837,,,0.36845,,
2022,040,"Austria",15,"Receipts",2999.849,,,0.63786,,
2022,040,"Austria",16,"Payments",7119.998,,,1.51392,,
2022,031,"Azerbaijan",15,"Receipts",3950.029,,,5.01775,,
2022,031,"Azerbaijan",16,"Payments",811.938,,,1.03141,,
2022,044,"Bahamas",15,"Receipts",57.888,,,0.44883,,
2022,044,"Bahamas",16,"Payments",216.508,,,1.67869,,
2022,048,"Bahrain",16,"Payments",2711.702,,,6.10982,,
2022,050,"Bangladesh",15,"Receipts",21505.474,,,4.97033,,
2022,050,"Bangladesh",16,"Payments",135.24,,,0.03126,,
2022,052,"Barbados",15,"Receipts",85.176,,,1.49433,,
2022,112,"Belarus",15,"Receipts",1465.14,,,2.01051,,
2022,112,"Belarus",16,"Payments",236.105,,,0.32399,,
2022,056,"Belgium",15,"Receipts",13428.017,,,2.30467,,
2022,056,"Belgium",16,"Payments",7031.047,,,1.20675,,
2022,084,"Belize",15,"Receipts",142.417,,,5.0315,,
2022,084,"Belize",16,"Payments",41.395,,,1.46248,,
2022,204,"Benin",15,"Receipts",230.706,,,1.32614,,
2022,204,"Benin",16,"Payments",102.731,"Imputed from IMF_bop",,0.59052,,
2022,060,"Bermuda",15,"Receipts",1750,,,23.19109,,
2022,064,"Bhutan",15,"Receipts",95.956,,,3.31058,,
2022,064,"Bhutan",16,"Payments",33.684,,,1.16213,,
2022,068,"Bolivia (Plurinational State of)",15,"Receipts",1459.221,,,3.31579,,
2022,068,"Bolivia (Plurinational State of)",16,"Payments",319.306,,,0.72556,,
2022,070,"Bosnia and Herzegovina",15,"Receipts",2581.262,,,10.547,,
