alpha2;year;p2;ahweal992j;shweal992j;afiinc992j;sfiinc992j;afainc992j;sfainc992j;aptinc992j;sptinc992j;adiinc992j;sdiinc992j;npopul992i;mhweal992j;mfiinc992j;mfainc992j;mptinc992j;mdiinc992j
"US";1999;"p78";174199;.85239;36955;.61466;54295;.61489;50415;.6068;50041;.53166;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p79";183393;.84249;37902;.60214;55879;.60188;51776;.59472;51109;.51969;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p80";193267;.83206;38951;.58929;57453;.58851;53321;.58233;52265;.50745;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p81";203889;.82107;39998;.57608;59167;.57475;54930;.56957;53539;.49494;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p82";215761;.80949;41154;.56252;60952;.56058;56621;.55641;54909;.48212;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p83";228548;.79722;42309;.54857;62900;.546;58452;.54285;56387;.46897;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p84";242721;.78424;43623;.53423;64928;.53093;60351;.52886;57951;.45548;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p85";258399;.77044;45091;.51944;67117;.5154;62425;.51441;59686;.44161;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p86";275119;.75575;46625;.50415;69592;.49933;64727;.49948;61591;.42731;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p87";293622;.74011;48401;.48835;72227;.48267;67305;.48397;63664;.41256;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p88";314129;.72343;50351;.47193;75137;.46538;70136;.46787;66005;.39732;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p89";337805;.70557;52446;.45486;78392;.4474;73364;.45108;68775;.38152;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p90";364959;.68638;54764;.43708;81976;.42863;77173;.43351;71989;.36507;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p91";397539;.66563;57458;.41851;86307;.40901;81576;.41504;75579;.34783;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p92";438630;.64304;60743;.39902;91586;.38837;86852;.39551;79887;.32975;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p93";492501;.61812;65016;.37844;97644;.36643;93333;.37473;85186;.31061;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p94";560098;.59012;70369;.3564;105541;.34306;101733;.35237;92168;.29022;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p95";650999;.55832;77695;.33253;116584;.31781;113633;.32802;101928;.26816;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p96";778812;.52132;88460;.30619;132788;.28988;131318;.30082;115977;.24377;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p97";993411;.47702;106478;.2762;160016;.2581;161431;.26939;139820;.21599;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p98";1436295;.42056;144496;.2401;217401;.21979;224091;.23074;190563;.18252;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99";1926757;.33898;186612;.19111;277003;.16775;290376;.1771;244912;.13689;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.1";2074183;.328;200234;.18478;295574;.16112;310780;.17015;260668;.13103;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.2";2262916;.31621;216955;.17799;319076;.15405;335424;.16271;278713;.12479;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.3";2506613;.30332;237619;.17064;346764;.14641;366193;.15468;301135;.11813;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.4";2813221;.28908;265503;.16258;380926;.13811;406386;.14591;332552;.11091;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.5";3217435;.27312;303726;.15358;429474;.12899;458803;.13618;376069;.10297;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.6";3842808;.25479;360806;.14328;496840;.11871;538521;.12525;434719;.09396;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.7";4891152;.23295;458430;.13105;613599;.10681;666547;.1123;529048;.08354;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.8";6990622;.20515;669804;.11551;857405;.09212;918030;.09634;720962;.07088;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.9";9526741;.16542;913211;.0928;1120191;.07159;1187396;.07436;908364;.05362;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.91";10297402;.16;990675;.08971;1201249;.06891;1277995;.07152;970820;.05145;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.92";11272121;.15415;1086616;.08634;1303751;.06603;1385215;.06846;1047102;.04912;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.93";12579643;.14774;1210969;.08266;1430621;.06291;1526844;.06515;1136277;.04662;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.94";14131823;.14058;1372218;.07855;1603384;.05948;1705134;.06149;1264691;.0439;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.95";16203519;.13255;1592570;.0739;1837702;.05564;1923960;.05741;1433203;.04087;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.96";19471740;.12334;1923141;.0685;2179676;.05124;2263129;.0528;1673847;.03744;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.97";25123132;.11228;2465200;.06198;2740088;.04602;2823161;.04738;2022481;.03343;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.98";37367588;.098;3618720;.05362;3907918;.03946;4028029;.04062;2802136;.02859;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.99";50549480;.07675;4908779;.04134;5187458;.0301;5384525;.03097;3699680;.02188;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.991";54962072;.07388;5309325;.03968;5588441;.02886;5802421;.02968;4002940;.02099;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.992";59867400;.07079;5792503;.0379;6071492;.02754;6269932;.0283;4333570;.02004;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.993";65970792;.06739;6395382;.03594;6692850;.02609;6914402;.0268;4799876;.019;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.994";74015120;.0636;7189136;.03375;7468210;.02447;7715323;.02513;5358914;.01784;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.995";85026536;.05944;8221718;.03134;8569726;.0227;8680087;.02338;6115924;.01657;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.996";1.010e+08;.05461;9689652;.02855;10177300;.02065;10312397;.02121;7201343;.01511;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.997";1.272e+08;.04887;11997247;.02526;12673623;.01821;12830606;.01874;8708418;.01348;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.998";1.823e+08;.04164;16668567;.02119;17468044;.01518;17651572;.01567;12240097;.01129;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99.999";5.488e+08;.03129;45661456;.01554;45623360;.011;47565300;.01145;34650712;.00836;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";2000;"pall";184981.44;1;31376.68;1;44166.058;1;44166.058;1;44166.058;1;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p90p100";1246326.8;.67375773;140898.4;.44905451;191721.79;.43409306;193817.57;.43883827;163178.6;.36946607;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p99p100";5974743.7;.32299152;641544.37;.20446534;767093.51;.17368394;806783.02;.18267037;621675.67;.14075869;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p0p50";5108.7166;.01380873;7919.7371;.12620419;11172.524;.12648314;12907.369;.14612317;18209.602;.20614928;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p0p90";67054.184;.32624227;19207.6;.55094549;27770.977;.56590694;27538.113;.56116173;30942.443;.63053393;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p90p95";482384.64;.13038731;64971.053;.10353398;97684.523;.11058778;92997.458;.10528159;85678.47;.09699583;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p95p99";1019150.2;.22037891;110646.08;.14105518;165425.45;.14982134;166601.34;.15088631;145429.49;.13171154;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p0p99";126499;.67700848;25213.37;.79553466;36863.761;.82631606;36462.857;.81732963;38332.628;.85924131;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p0";-43100;1;-28460;1;-2246;1;-1587;1;-6212;1;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p1";-19118;1.00233;0;1.00901;-1022;1.00051;-199;1.00036;1800;1.00141;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p2";-14959;1.00336;0;1.00901;-687;1.00074;154;1.0004;3673;1.001;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p3";-12423;1.00417;0;1.00901;-461;1.0009;965;1.00037;5092;1.00017;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p4";-12107;1.00484;0;1.00901;-419;1.001;1759;1.00015;6096;.99902;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p5";-10911;1.00549;0;1.00901;-372;1.00109;2434;.99975;6962;.99764;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p6";-9590;1.00608;0;1.00901;-199;1.00117;3091;.9992;7837;.99607;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p7";-8711;1.0066;0;1.00901;-9;1.00122;3728;.9985;8712;.99429;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p8";-8403;1.00707;74;1.00901;315;1.00122;4343;.99765;9507;.99232;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p9";-7887;1.00752;651;1.00899;860;1.00115;4838;.99667;10291;.99017;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p10";-7395;1.00795;1297;1.00878;1357;1.00096;5318;.99558;11038;.98784;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p11";-7245;1.00835;1906;1.00837;2028;1.00065;5747;.99438;11699;.98534;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p12";-6329;1.00874;2477;1.00777;2727;1.00019;6192;.99308;12317;.98269;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p13";-5562;1.00908;3023;1.00699;3463;.99957;6643;.99168;12927;.9799;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p14";-5146;1.00938;3549;1.00603;4239;.99879;7073;.99018;13438;.97698;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p15";-4689;1.00966;4063;1.00491;4988;.99783;7532;.98858;13977;.97393;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p16";-3541;1.00991;4579;1.00362;5675;.9967;7967;.98687;14503;.97077;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p17";-2241;1.0101;5061;1.00217;6390;.99542;8465;.98507;15018;.96749;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p18";-757;1.01022;5552;1.00057;7061;.99397;8938;.98315;15528;.96409;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p19";0;1.01026;6065;.99881;7725;.99237;9443;.98113;16030;.96057;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p20";0;1.01026;6529;.99689;8343;.99062;9935;.97899;16522;.95694;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p21";0;1.01026;6984;.99482;8957;.98873;10411;.97674;17034;.9532;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p22";0;1.01026;7433;.99261;9557;.9867;10901;.97438;17541;.94934;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p23";0;1.01026;7834;.99026;10178;.98454;11458;.97191;18068;.94537;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p24";338;1.01026;8274;.98778;10763;.98224;12016;.96932;18571;.94128;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p25";595;1.01024;8731;.98516;11332;.9798;12610;.9666;19076;.93707;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p26";884;1.01021;9177;.98239;11869;.97724;13235;.96374;19613;.93275;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p27";1266;1.01016;9610;.97949;12433;.97455;13865;.96074;20132;.92831;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p28";1851;1.01009;10009;.97645;13002;.97173;14490;.9576;20646;.92375;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p29";2759;1.00999;10416;.97328;13588;.96879;15076;.95432;21146;.91908;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p30";3793;1.00984;10868;.96998;14197;.96571;15674;.95091;21624;.91429;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p31";4986;1.00963;11315;.96654;14838;.9625;16268;.94736;22123;.9094;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p32";6477;1.00936;11783;.96295;15482;.95914;16905;.94368;22614;.90439;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p33";7871;1.00901;12218;.95922;16095;.95564;17538;.93985;23130;.89927;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p34";9241;1.00858;12603;.95535;16690;.95199;18188;.93588;23662;.89403;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p35";10466;1.00808;13044;.95136;17320;.94821;18828;.93176;24189;.88868;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p36";11647;1.00751;13525;.94723;17946;.94429;19380;.9275;24726;.8832;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p37";13817;1.00688;13999;.94295;18576;.94023;19955;.92311;25238;.8776;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p38";16275;1.00613;14489;.9385;19207;.93602;20517;.91859;25757;.87189;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p39";17546;1.00525;14925;.93391;19872;.93167;21087;.91394;26286;.86606;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p40";18564;1.0043;15320;.92918;20579;.92717;21678;.90917;26842;.86011;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p41";20502;1.0033;15801;.92433;21246;.92251;22273;.90426;27399;.85403;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p42";22474;1.00219;16271;.91933;21900;.9177;22865;.89921;27920;.84783;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p43";24528;1.00098;16754;.91418;22605;.91274;23452;.89403;28461;.84151;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p44";26386;.99965;17253;.90887;23321;.90762;24065;.88872;28981;.83507;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p45";28320;.99822;17686;.90341;24011;.90234;24664;.88327;29534;.82851;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p46";30094;.99669;18189;.89781;24722;.8969;25307;.87769;30067;.82182;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p47";31851;.99506;18694;.89205;25442;.8913;25971;.87196;30585;.81501;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p48";33690;.99334;19176;.88613;26192;.88554;26626;.86608;31103;.80809;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p49";35605;.99152;19682;.88006;26952;.8796;27298;.86005;31650;.80105;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p50";37404;.9896;20212;.87383;27694;.8735;27954;.85387;32185;.79388;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p51";38714;.98758;20726;.86742;28521;.86723;28567;.84753;32752;.78659;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p52";41409;.98549;21257;.86086;29324;.86077;29230;.84107;33298;.77918;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p53";44017;.98325;21782;.85413;30135;.85413;29917;.83445;33855;.77164;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p54";46753;.98087;22335;.84723;30941;.84731;30604;.82768;34459;.76398;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p55";49508;.97834;22892;.84016;31741;.8403;31309;.82075;35025;.75618;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p56";52192;.97566;23444;.83291;32618;.83312;32033;.81366;35584;.74825;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p57";54991;.97284;23992;.82548;33488;.82573;32747;.80641;36141;.74019;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p58";58327;.96987;24545;.81788;34360;.81814;33443;.79899;36738;.73201;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p59";61868;.96672;25115;.8101;35244;.81036;34173;.79142;37341;.72369;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p60";65731;.96338;25696;.80215;36142;.80238;34882;.78368;37923;.71524;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p61";69880;.95982;26298;.79401;37073;.7942;35643;.77578;38524;.70665;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p62";74361;.95604;26904;.78568;38040;.78581;36398;.76771;39162;.69793;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p63";78976;.95202;27520;.77715;39034;.7772;37159;.75947;39847;.68906;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p64";83705;.94775;28147;.76843;39994;.76836;37957;.75106;40548;.68004;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p65";88953;.94323;28789;.75951;41007;.7593;38791;.74246;41208;.67086;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p66";94763;.93842;29438;.75039;41991;.75002;39711;.73367;41911;.66153;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p67";100767;.9333;30099;.74107;43057;.74051;40658;.72468;42648;.65204;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p68";107214;.92785;30724;.73153;44104;.73076;41614;.71547;43431;.64238;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p69";113837;.92206;31387;.7218;45157;.72078;42541;.70606;44174;.63256;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p70";120916;.9159;32088;.71186;46276;.71055;43532;.69643;44966;.62256;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p71";128166;.90936;32838;.70169;47436;.70007;44571;.68657;45741;.61238;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p72";135083;.90243;33581;.69129;48691;.68933;45594;.67648;46546;.60202;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p73";142163;.89513;34376;.68065;49962;.67831;46670;.66616;47421;.59148;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p74";149403;.88744;35197;.66976;51293;.667;47795;.65559;48371;.58074;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p75";157007;.87936;36075;.65861;52641;.65539;48976;.64476;49337;.56978;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p76";165426;.87088;36964;.64719;54089;.64347;50237;.63368;50373;.55861;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p77";174039;.86193;37865;.63548;55507;.63122;51544;.6223;51508;.54721;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p78";182933;.85252;38804;.62348;56926;.61866;52914;.61063;52625;.53555;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p79";192750;.84263;39767;.61118;58473;.60577;54370;.59865;53876;.52363;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p80";203454;.83221;40780;.5986;60173;.59253;55919;.58635;55121;.51143;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p81";214066;.82122;41911;.58568;61947;.5789;57567;.57369;56433;.49896;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p82";225549;.80964;43198;.57241;63921;.56488;59290;.56065;57855;.48617;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p83";237713;.79745;44495;.55872;65898;.55041;61170;.54724;59324;.47308;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p84";251504;.7846;45842;.54463;68052;.53549;63125;.53338;60866;.45964;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p85";267018;.77101;47420;.53011;70313;.52008;65325;.51909;62686;.44586;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p86";285160;.75658;49112;.51508;72892;.50416;67687;.50429;64884;.43166;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p87";304976;.74116;50942;.49953;75683;.48766;70427;.48897;67275;.41697;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p88";327114;.72467;52990;.48338;78705;.47052;73801;.47303;69813;.40174;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p89";353393;.70699;55330;.46659;82243;.4527;77180;.45633;72565;.38593;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p90";383749;.68788;57827;.44906;86156;.43409;81077;.43884;75811;.3695;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p91";419319;.66714;60815;.43075;90880;.41457;85822;.42048;79841;.35234;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
"US";2000;"p92";460638;.64446;64499;.41148;96287;.39399;91446;.40105;84551;.33427;2.016e+08;3.73008e+13;6.32698e+12;8.906e+12;8.906e+12;8.906e+12
