"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Barbados","BRB","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","-27444936.110973","-33411226.5698802","-35201113.7075523","-25655048.9733009","-45393526.5748521","-39327797.9416298","-28300000","-39675831.5517327","-45443245.6620096","-58469646.4972903","-69954755.6306866","-60806443.5936956","-67767115.795754","-85765425.3467906","-95150000","-109600000","-118950000","-133950000","-116850000","-175000000","-256400500","-187817000","-245952050","-190051650","-111949650","-300146400","-172403400","-194599450","-197441350","-212942350","-221435850","-223746800","-249800000","-266900000","-67500000","-96200000",
"Brunei Darussalam","BRN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62399973.4589609","54500000","52100027.4989688","-100476714.3381","-497654821.527943","-456946222.791293","-200607416.879795","-15469613.2596685","650584769.80144","835082892.926953","720399739.300456","83846096.8196308","361090749.157015","361771761.977241","89650099.8669787",
"Bhutan","BTN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","-25445292.6208651","-31143187.0669746","-33995771.6701903","-45158415.8415842","-34137323.943662","-34575586.0953921","-35876288.6597938","-31342592.5925926","-26250000","-13074553.2963648","-18623643.6322102","-21600703.6059807","-28317901.2345679","-24083306.0019679","-20210392.0943577","-37240209.6823928","-35184871.577759","-31421096.1167722","-56306349.9757635","-71597770.5527171","-495769.915442813","-237145.581691036","-8042886.23739971","-13795193.2159725","-15976478.3759929","-11568857.1428571","-3555660.27324696","-15957048.0186706","-34018921.8760056","-50572974.447013","-87980964.7944924","-113904929.237955","-142110739.335145","-123435350.815218","-134990291.580301","-142775662.139391","-185486633.737776","-212823241.443699","-220188479.225612","-229547871.849452","-142854534.977247","-155639421.616868",
"Botswana","BWA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","3793915.60353287","4046592.97607388","4334361.41875789","4722633.85991891","5139829.91774711","5654055.56331146","5509065.55090656","3626917.71269177","4114365.41143654","5152485.72622197","4426856.50474595","3472627.73722628","-7763.9751552795","283388.56072612","3379396.6151582","0","0","0","0","0","-46834791.5594442","37528385.3232939","28746236.7679907","-39657215.7899535","-114063462.723352","-96446967.3078945","-110531637.486031","-236106974.804932","-176528491.742317","-266564097.47382","-105831765.654394","62870993.2726553","112385647.248424","293629111.46878","-224357520.673471","-32429189.8131448","-253083207.989892","-144816122.4937","119571594.216617","-262260790.589049","-352168391.548081","-137129356.981442","-698188944.02478","-715717064.991212","-959588612.584969","-834546211.425333","-555077303.054731","-366380791.034078","-534506086.217756","-89401825.2714852","-490014160.386246","-94593767.365681","257099535.370723","-20580064.0560075","-287046323.013336","-405889860.795734","-1290505953.47301","-1383320447.64868","-1701776941.17647","-876058061.157132","-248738037.045444","-956715395.091681",
"Central African Republic","CAF","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-407862.555165254","-407696.156040057","-408155.61892611","-408101.661766314","-408133.464366405","-408029.187846776","-407068.753296993","-406535.098042324","-3299990.66910589","-1099997.46115373","-1799934.22649746","-2509649.12758551","-2066587.54834788","-3099521.19707909","-2405275.01124822","-1942632.01141882","-692710.414918571","-606483.156728049","1199995.21395186","-5399984.7688246","2565321.49814748","3301280.85996655","-7262991.30600965","-10688472.0757034","-9663662.32626711","-7299967.5023316","-12399967.7741557","-24110315.0165404","-27497402.7037934","-25633504.2066304","-22437957.8263514","-16118443.7530596","-15489771.5002883","-18717227.1338093","-20796329.7140676","-20996998.4878245","-21078355.0228676","-15738396.0851811","-18730502.0511845","-8143289.79853958","-13096743.3495741","-7830034.41982409","-9121344.2385124","-2794045.46390448","-13839533.65773","-10225589.7677495","-11482326.670056","-10708307.8354073","-22975182.0627803","-5851851.84397655","9643325.31720757","9728311.76580684","11221555.3896798","15164959.4371002","19703512.2316166","21054501.7969029","22763622.3822387","105585605.817412","165766279.560678","165716152.965211","130067085.196652","171703798.905994",
"Canada","CAN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","-1299501387.6926","-1462006337.88869","-1508011920.396","-1832449755.0245","-2383615541.92229","-2638355289.02871","-3717961460.44625","-4471158439.11613","-5417906548.6105","-6606815775.99454","-7413179096.81834","-10259404454.0829","-10867309718.7323","-10017851346.9653","-11039301984.4028","-11191504943.2442","-12754947822.9579","-13352187028.6576","-16490615097.0992","-19502533783.7838","-21448405896.469","-20299380291.5248","-21307189542.4837","-19681420044.9578","-20771821909.7832","-20874380647.0417","-20951961862.853","-20318503538.9282","-21331311088.6417","-22834354176.4825","-19541445020.5373","-20807722107.438","-19246797935.3852","-22028406252.2304","-22129131437.3559","-23986631457.3362","-20994358251.0578","-21620891909.5056","-22817244611.059","-23668970343.8019","-31965433370.1396","-33872856854.8681","-32442609375.4632","-28124404589.2011","-29178622922.1416","-23844486211.652","-18668313909.4663","-20974072080.866","-29334899428.9271","-22376506271.0864","-18374492710.9139","-14156094565.4975",
"Central Europe and the Baltics","CEB","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7746920930.23256","8326767799.35275","12250922621.0983","13832025796.6616","15814701770.7363","17677225840.8337","10552617918.9381","7440510714.744","22752778644.093","23981733815.8424","33585614359.1391","31382244377.0936","1996316227.92403","-37301926876.558","9132756180.49812","33013219499.6261","6469235483.70116","13957519047.4511","13847080455.1792","1273654604.72892","8642392322.01975","-2925566673.44276","-9539705999.33989","-29409001073.7477","-26305100249.0503","-26962200229.0056","",
"Channel Islands","CHI","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89430092.6937843","-56629095.3383099","-196692291.311203","-152593733.579979","-181348573.949819","-158374457.62871","-265480244.608005","-314546407.735451","-471032714.665123","-626286003.900029","","","","","","","","","","","","","","",
"Chile","CHL","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-71818181.8181818","-73818181.8181818","-86727272.7272727","-91250000","-103739130.434783","-124500000","-182487179.487179","-211372549.019608","-214463768.115942","-228662790.697674","-199000000","-118581967.213115","-59399038.4615385","-109664804.469274","-184508097.165992","-284224114.052953","-326004053.639847","-365029377.901578","-488935644.346178","-675324451.006711","-929900000","-1463500000","-1921137104.69456","-1747463034.64907","-2024748598.70024","-2083196568.44461","-1937702793.75939","-1751966637.80138","-1977719276.76421","-1991563963.28901","-1759357166.28403","-1959813298.20743","-1920558221.63385","-1706430462.42918","-2551944404.7789","-2788502154.90082","-2505707424.74592","-2611680222.26992","-1835596590.8449","-2146841464.48367","-2736318632.78281","-2348164876.99625","-2703781672.56945","-3877206638.70408","-7301312371.66341","-9659018418.0039","-16436424384.1403","-16938240510.2589","-14136119617.5408","-11740711114.1303","-14059108876.0159","-21878165263.7401","-14632200504.3257","-12344176733.8774","-11509954767.1054","-5952332911.44601","-6935554379.98563","-10743439161.1534","-12107785277.1221","-10432737219.2585","-15894402496.5966","-18417769787.3946",
"China","CHN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","-83333333.3333333","271595419.847312","876574942.528739","1274863571.42854","840056020.408105","-23018666.666703","-179428587.443897","-123304135.802464","174536012.145757","964871128.107044","779019512.195068","214697142.857166","-922345255.756526","-1035999999.99999","-11774422982.5045","-12436999999.9999","-11003670000.4824","-16643705999.4444","-14470281999.9274","-14665541196.3662","-19173026754.5396","-14945148120.0918","-10218488498.2483","-5131610464.18901","-16108690294.4726","-5142352826.89968","8040661168.58373","28565223680.6885","-8532080921.91903","-26071897189.1941","-70376627420.8761","-19817589004.008","-77827211317.3447","13299595834.5549","-52782008187.8767","-55700290899.2407","-16130804617.683","-61028947256.6496","-40009260199.1798","-117605205193.601","-161728950224.841",
"Cote d'Ivoire","CIV","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","10258412.9943869","-7461176.93012439","-16646737.5932549","-29381299.374246","-24261007.3493881","-26699989.6760356","-34099986.8120274","-36224604.0563266","-37591163.4413145","-41959512.3260987","-35868798.8665829","-66872765.3060669","-59900572.3976263","-103300373.4591","-96698111.8357888","-140898094.79504","-158199668.132103","-194200236.730996","-308805602.689759","-460296553.335439","-495100943.489102","-522297125.655288","-540506024.078053","-688069784.499273","-492039615.595779","-682005867.387254","-690141272.210494","-891072843.041413","-952705680.947543","-1384916942.59993","-1586690634.26488","-1371111421.94679","-1345715995.73542","-1366705944.57036","-774128888.678356","-987481862.307883","-6847870541.70795","-7044758327.0598","-7598841376.53279","-7128405857.82893","-6838273870.89416","-6890107040.75122","-7196693133.27179","-8204742064.19963","-8720962003.30718","-7597527391.69257","-8174943108.83693","-9198876516.21689","-10656751640.3587","-10450069737.9551","-10940715782.9021","-12268436588.0344","-10375643920.9545","-12898453289.292","-909353643.986631","-1007253408.55061","-1076601368.59996","-1536191694.67949","-2202311113.67161","-1563821249.64372","-1846407503.13593","-2112236527.21121",
"Cameroon","CMR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","-158129497.493708","-161169990.309604","-142713931.264969","-134224251.464618","-117665640.723934","-121415271.581366","-267846080.922719","-281257485.624502","-316359857.479414","-336889852.500832","-766852095.635089","-398837340.39305","-342515719.137126","-1111796863.96604","-662418593.354101","-403826695.34942","-400717970.377835","-255631738.339291","-266658942.312187","-153621405.237393","-168694027.283199","-42744814.6404779","-215058617.597097","-527721535.798972","-737663595.963091","-683945235.553198","-684196268.504386","-428023205.134971","-548534236.711968","-579412792.120612","-564766370.483017","-478949709.281334","-447154394.349844","-594927155.42489","-696446905.008031","-676004816.111327","-526768451.970987","-403410978.727116","-488927009.792542","-252295241.465962","-501013202.371668","-414264544.394619","-114146795.170844","-264252261.798489","-303566345.236888","-445385128.731151","-619559116.873146","-289871217.70149","-436899337.411624","-558550239.822236","-661320191.431529","-739945251.252821","-843131465.359073","-884316157.79397","-1031502854.57595",
"Congo, Dem. Rep.","COD","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","-689797149.810433","-765799942.360647","-372999915.761543","-405999980.50931","-390999991.104464","-429787372.727273","-388257908.695652","-376371537.333333","-297700970.527094","-226638739.419641","-308145925.27155","-507462151.092617","-469683403.775699","-634188043.807661","-1329876498.43329","-785796139.176558","-910780566.025344","-1296444567.12097","-1596183888.42681","-2811118208.60256","-3039971067.83497","-2790928517.2006","-789434613.068478","-1073606607.99079","-1703830656.50513","-2814108602.76324","-1272871344.69026","-3364094411.23078",
"Congo, Rep.","COG","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-2176293.88579445","-2829104.67464365","-3119303.65511362","-3070942.39981289","-3368494.41053752","-3672555.98249365","-3822766.10499205","-2488422.62755673","-3635413.37959759","-5000758.30053966","-6799750.61143196","-7027006.82341789","-6308516.71305611","-20266118.5173858","-15874776.07933","-29260896.9876084","-37175443.0860141","-37710762.4544668","-54609683.9108175","-92999718.3342519","-161610394.971626","-112172664.27542","-138383662.594682","-173859557.233587","-126930382.215312","-136799402.356815","31699917.2908197","38399900.5238613","-305698619.118538","-362398077.371601","-474905333.779919","-445930234.502881","-377797875.553504","-522162614.710856","-254860956.881657","-887711904.930675","-1085611106.7719","-661576601.90914","-470872386.482321","-709219985.695339","-947041574.091323","-827275626.343447","-850735696.538569","-919728601.128407","-1489616786.00821","-1606208758.36212","-1234118312.73199","-1412846609.00392","-1435058295.96413","-761903101.340567","-926859909.259262","-1565723484.37746","-956439084.191107","-411356883.058824","262863961.707503","-65839360.0803232","-390806296.801785","-1558557481.80336","-823332220.114809","-1408263371.05806","-1571808704.694","-583584520.207808",
"Colombia","COL","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","-99993657.2978879","-131988124.716396","-172989682.382538","-175351536.719961","-197618474.92763","-211373184.708782","-185620550.083072","-322085763.123434","-356461274.938752","-317624638.007081","-340640877.759304","-291230095.561985","-245249887.517106","-484240597.017391","-968392149.602564","-1214950695.86279","-1574995964.19272","-1674999607.69213","-1748005548.88068","-1990006562.06115","-1745003110.80568","-2299008313.0079","-2304996558.15713","-2089184048.96928","-2257192100.57344","-1955492237.21214","-1490460151.23883","-1596276286.46621","-2062696463.11594","-2325507472.80394","-1695512616.34471","-1353414605.47849","-2156675206.84106","-2423779924.3375","-2631370300.81726","-3232419301.39237","-4064278360.76586","-3720644967.57887","-4295383816.72197","-6353775618.52865","-8364031818.75788","-6905112586.21016","-9961709932.20094","-14203473507.7026","-14185017521.2533","-13213395697.2149","-10829356197.4486","-3824746790.74489","-3127904197.07049","-5339631241.00182","-8273494317.55803","-7051870562.32894","-2458013178.08777","-5208636881.10549",
"Comoros","COM","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","632296.909566457","260785.834126709","566742.898356226","-502984.809852864","-627968.225415548","-1172528.4646369","-1520527.97694505","-977260.476352093","-2237702.27335832","1270071.74795678","-705201.781369083","-510449.142073239","3868682.41139811","1822289.99696991","451490.254054527","1017744.82172236","367478.496585518","232984.75306861","-368362.658850948","201398.691049703","341994.270223183","713513.040182356","-756870.130192131","-1352644.8698632","-2165402.58177235","-1672323.09622758","-1439173.73114947","1552087.28845689","-1787274.73841555","-1245746.13128087","-851364.216831399","-784851.026987875","-1692667.32007146","217360.505387465","4507792.22182017","5011628.09578881","5519220.4281116","5033633.86656857","6280014.29720912","5644520.55246504","5909093.56848019","6308483.97834578",
"Cabo Verde","CPV","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","-3390173.96434092","523670.953923117","-4472212.0723994","-6874443.75315613","-4495868.77149411","-4076101.39285859","-2691375.24658462","-223001.747031013","748464.980747216","3220136.16643647","2285262.44693444","1197204.79498095","1281278.48510688","963109.403558506","-341577.218497759","-2572461.7126202","-4400938.35322037","-3586520.18428429","-5531926.07836345","-8874116.44219435","-14052947.2265599","-6061179.27204287","-14717575.5911435","-14514390.8986322","-18205389.6486565","-33666225.9634367","-44948446.4794867","-31380323.7610867","-47060642.986089","-43007014.3961297","-73146164.6255285","-73136058.5492117","-74579849.1641469","-64603216.4675434","-92635959.7516695","-59058256.8719645","-59441607.3733976","-61055273.1964718","-46761744.5425505","-42163834.3797464","-40944015.0750498","-37730426.8162513",
"Costa Rica","CRI","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-4755637.56364991","-5304174.61752201","-9546157.2006436","-8792875.29510834","-11416083.9686621","-14100000","-15500000","-17600000","-19200000","-15900000","-15800000","-17050695.7650397","-37565636.7746797","-40770807.0048745","-41731639.3442623","-65928401.4002334","-75621026.8378063","-79700000","-113300000","-149700000","-216099988.331389","-284099902.128813","-403900098.110766","-333599904.60941","-301900190.197316","-282199904.950495","-273900191.756272","-297099584.196272","-336800000","-401900000","-252500000","-184073396.226415","-197460598.499847","-205759319.892778","-92071237.2514352","-149372168.346045","-100257355.928939","-116667554.600172","-265133856.681831","-519012768.1","-688764634.4","-734098287.1","-762507447","-797070005.939999","-787913976.190001","-753314832.29","-660555608.86","-687366055.5","-588624833.019999","-1001178032.79","-1186188386.25","-1418127186.35","-1455699162.61","-1828081964.73","-2113909387.48","-2379903467.97","-2451550580.71001","-3160942824.75594","-3343991845.01861","-3831678886.71205","-3501246462.26395","-4149908797.52674",
"Caribbean small states","CSS","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","-108997800","-132402200","-155830849.947534","-191312303.9807","-218239024.390244","-249314634.146341","-264191473.812424","-272633493.975904","-341769220.779221","-372667671.232877","-381477222.222222","-388178433.73494","-405521764.705882","-420970314.318976","-442576664.769493","-453826291.079812","-479653467.722582","-499222307.007504","-466347889.182058","-423480584.390619","-610497606.382979","-453927801.282926","-324876621.621622","-356486486.486486","-571351351.351351","-669985956.849228","-492800000","-483500000","-448600000","-514900000","-621900000","-503600000","-610573800","-560400000","-650200000","-633200000","-572222222.222222","-888611111.111111","-977037037.037037","-1521296296.2963","-1325925925.92593","-1064000000","-995000000","-922000000","-1054000000","-1119000000","-1284000000","-1354000000","-1475000000","-1554200000","","",
