Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,7260000.229,25953769.8046,37047825.399,37142167.332,109649597.7329,358573126.803239,869117558.0882,1674162724.6165,2834214576.19558,3600200673.63117,4725381533.72494,4672864972.58637,5529208244.83175,6195079279.41822,5463314351.06783,5357518492.93227,5433496352.61825,5870353732.3774,5715553869.53612,6168699455.15617,7460858528.8666,6515522663.61522,7375028991.61828,7842539471.1539,8495544900.71027,8438130087.08033,8113965628.4904,9611339089.72131,9671806068.27247,11121859848.4917,11881364142.1648,12274752201.1843,16756282124.9291,19642954883.7726,23843687115.4291,40369589329.6647,47678914762.4871,54653403452.9958,66383755253.0659,67388912286.5278,76699868640.4904,88848787043.0284,99095239885.856,104136246862.196,111444094906.275,114509963925.717,112207812362.136,119797464745.066,133698398084.145,140894448589.394,141218563648.866,154797745354.106,168926506528.316,170841851510.29
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,26000000,22065559.39,22799909.59,29803249.36,36079200.74,671823224.98,985532627.798,1105516290.012,1493531029.674,1871300003.168,2365096673.852,2615389511.963,3147739110.293,3289112642.6204,3140085659.572,3150152822.685,4055083107.3516,4494347559.739,4353909615.0845,4421434745.91,6151785300.751,7184079149.486,7833910768.392,7895651956.8861,15228712777.7778,12393081144.5574,13607594297.576,16057231865.9232,12054496174.6248,13146735532.3862,16678156791.8536,19272807373.9695,26156078336.0733,35480614418.8576,46362156008.3576,50936864339.561,60242228144.6954,79188048369.5295,91342771039.0909,85231391110.3873,90785747187.39,101127619066.613,101227023486.55,113397061976.6,128135974309.574,123361554739.119,117481208099.397,127088812551.31,129047921930.774,127603797041.524,127042332111.79,144622715920.83,146637044129.326,154219624394.739
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,55500000.475,59073442.94,74480589.865,82723338.609,93472705.6589,210710064.41,443242532.0148,638713057.849,773126670.517,1068296668.418,1927172598.8521,2224161110.353,2074606664.288,2164469995.6864,2420454583.513,2621714025.294,3110714790.3477,3705775940.0565,4115381503.2665,4725743732.26,5735412672.022,6771510484.883,8368428461.088,8782597259.521,11178290893.907,12858018524.8724,12876796766.6537,13732572341.3435,15473799669.894,17350469035.0737,19849705945.3137,24102569447.7855,27742027425.95,36358685168.2041,42630932343.819,49107478761.0687,57984267641.5235,62825613736.3896,64224334027.2698,56362425914.5852,57656605608.7898,61404936550.2868,61809017097.0647,63127831329.3445,66029972939.8703,70102581572.396,74933201193.8344,82623104477.8036,90664580146.229,98077869364.2646,105109739057.231,132593760673.556,146073819887.706,156833937076.626
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,51100000.38,54465559.01,69379825.59,76343250.28,85339182.6719,198870001.315,431950352.3108,523596394.322,639210000.98,912780005.272,1846080008.936,2146049998.239,1981739997.613,2069808886.1244,2327466911.063,2508194940.125,2976244418.1001,3546516678.4725,3954014430.803,4553692971.25,5551205919.615,6603977144.756,8195129166.404,8565686060.949,10945503296.853,12627820668.0843,12646335587.2586,13497962208.9351,15211413881.3565,17069398985.4151,19581705107.378,23755642286.1116,27293855094.7892,35610275491.4466,41879611541.7824,48321012899.7477,56988033480.0925,61645085486.7034,63078829769.3056,55201382346.8316,56324246878.8681,59720995563.1286,60110889359.7168,61397952594.561,63999143850.0784,68269275279.2892,73092605893.091,81027753218.6055,89061647680.8127,96353362674.3441,103503591915.942,130597973692.99,144150585555.553,154894850037.589
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,55500000.475,59073442.94,74480589.865,82723338.609,93472705.6589,210710064.41,443242532.0148,638713057.849,773126670.517,1068296668.418,1927172598.8521,2224161110.353,2074606664.288,2164469995.6864,2420454583.513,2621714025.294,3110714790.3477,3705775940.0565,4115381503.2665,4725743732.26,5735412672.022,6768940652.558,8365802762.76,8779245304.107,11174380279.416,12856677742.7495,12875176654.9219,13730728765.9245,15472179558.1622,17349860096.5262,19848622146.431,24101234252.2547,27740697817.0114,36358411425.1873,42629474243.2603,49106658914.9725,57983231475.5211,62820418205.6633,64217574250.7335,56353375635.2556,57651633541.7507,61195416997.2142,61612525476.9529,62864081235.0839,65758709671.0511,69845396851.766,74650223775.773,82328449941.8699,90399624098.8049,97804522024.9247,104843966601.732,132306260542.665,145757840876.372,156498702529.038
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,17899999.62,22579916,22540000.92,82323534.758,309255813.604239,389016730.3734,551113753.9377,701961140.138,960989902.556455,1492346697.91955,1624978013.11076,1941805812.90596,2274213690.33759,1963150317.51733,1852580064.73756,1958289612.65327,2530055648.24112,2614155376.93429,2799199174.19398,4019188526.82835,3513844989.46062,3973184547.38734,3958326350.31277,4121384245.27125,4495669771.71895,4431435507.6057,4732155472.18902,5307751921.71877,5789744442.78312,6169358823.97092,6646490476.32983,8499480859.59145,9768051284.92742,10956338327.7712,11829411986.2217,13907975957.4773,16620994422.7489,21819794653.2125,22933521693.8429,26362206371.0703,29709394765.6388,34695988878.6928,37496047483.627,40599298673.0946,42259655012.0542,40938324796.4097,42365035825.0801,50908516419.7325,55104168787.6967,57871515387.9813,60341041511.8531,63702015334.658,67146257001.1
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,284759994.509,315897541.1746,348440035.399,376562895.062,1901760340.2929,3306423195.27124,4321949137.1442,7017438048.7155,9856463310.67527,12860693329.9396,17698754246.4211,17941971044.5713,19828723189.6577,21424755990.6113,20658027082.1667,19777797860.6867,20134401741.1476,23266585502.8095,23169021325.0532,25132768770.4594,29409371490.8888,32346036234.9562,37914317603.7783,39803187134.7415,44281559834.9765,49864707353.7811,52926446268.977,62639204850.4757,61126785758.2399,66462032656.7126,73523700173.3199,80768500009.4224,95905073592.2394,119541978636.607,136247357247.135,166002711167.755,195622295960.902,235803052528.268,274215297990.061,265039918161.297,293957601401.091,329969165785.201,354878436130.14,371623691360.278,400605797403.548,402595114791.181,392870229082.509,429816855176.893,467004598907.265,485467906610.532,489944162229.36,555444302369.781,614096798577.968,627265590834.24
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44764400.753,83984680.4146,83101375.4924,241976307.6033,856137444.2439,1260299390.6525,1393907258.6464,1124697891.3621,807957077.0403,935808987.5576,820149895.1791,890252652.1535,808543693.0981,846580235.5053,967235179.8967,1207579986.101,2319680530.9323,1725046307.4221,2063513499.291,1833720635.4017,2015155919.5553,2121435531.52918,2013948805.71602,2122344307.77803,2419608649.25535,2643743562.91491,2663136834.28477,2877207153.79849,3329541990.50295,4321853669.76385,4692348755.99809,4103171261.25299,4493785815.88045,5540698054.15918,7150652724.49876,6726490239.03044,8504315340.16739,7741092932.72027,9618793644.35307,10250007038.1798,11100417929.6607,11545255187.0785,11432689942.9789,11706474928.0287,15777596263.5103,15886286808.6594,14884583881.7085,16309510378.2987,18858017388.3457,20291308614.8871
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,7260000.229,25159999.849,57159893.99,79819209.1,135194679.5509,1397454553.27164,2523358889.7188,4850344846.1342,6852432259.89568,8355522692.47967,11551628998.0735,11210904826.1313,13104065515.4715,15056063925.5662,13981421542.8547,13125581330.3788,13037007920.0521,15165981704.9981,14666431293.4094,14528181250.2992,16204484744.3013,16856905833.4851,20311397612.8623,21097845808.1012,22891090054.87,25488231583.6783,27708943389.0555,33108299878.7919,30507042049.1049,34935092157.9877,38830626806.0022,43312782125.3212,52724849008.0772,63466494664.7298,67981174533.1683,92933459740.5821,110648731956.751,134066550804.096,163238058545.205,162225286568.692,182290598911.154,209400359593.371,230264896785.754,240655994628.366,253434929997.301,250814972731.997,243371412845.77,265730160949.501,288077167914.814,303789873502.442,306604137337.825,335832488471.965,368860112117.595,369492843564.964
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,283000000,396177015.3,455540775.3,467262161.25,425501348.49,1088507453.82,1459498691.56,2738463787.01,4556454875.99,5760714267.49,6532629138.83,6071648223.85,6024183219.56,7159234573.57,7373492457.65,6427408061.33,6651974353.12,8109344383.42,7838672004.86,7374614318.97,10484481097.87,11826037401.05,15046543035.04,14486970846.05,13089742675.02,12084970280.8519,11300645845.6836,11679147592.9525,12060903899.622,11659061294.0208,11572043873.9361,13002645271.1425,15890541148.8454,20434850812.8272,23590599907.2041,22482131322.4703,24293318768.8234,29250362021.9506,33085181644.0937,31026790106.0094,37038923610.9157,38834194772.1803,46112578003.4492,47620026471.2108,53567555144.9632,50172265993.9462,49602085995.3097,56049914297.1543,56885926247.883,59058204272.9649,61510316445.4945,70271457682.1499,67540613363.3342,58243914774.7937
